,eta,pure online,best price,payoff(r=0.50),payoff(r=0.75),payoff(r=1.00),payoff(r=1.50)
61,-0.06763714795086351,82.009,84.479,82.009,82.009,82.009,78.521
62,-0.0666276382799551,82.009,84.479,82.009,82.009,82.009,78.521
63,-0.06561812860904669,82.009,84.479,82.009,82.009,82.009,78.521
64,-0.06460861893813828,82.009,84.479,82.009,82.009,82.009,78.521
65,-0.06359910926722988,82.009,84.479,82.009,82.009,82.009,78.521
66,-0.06258959959632146,82.009,84.479,82.009,82.009,82.009,78.521
67,-0.06158008992541305,82.009,84.479,82.009,82.009,82.009,78.521
68,-0.06057058025450464,82.009,84.479,82.009,82.009,82.009,78.521
69,-0.05956107058359623,82.009,84.479,82.009,82.009,82.009,78.521
70,-0.05855156091268782,82.009,84.479,82.009,82.009,82.009,78.521
71,-0.057542051241779406,82.009,84.479,82.009,82.009,82.009,78.521
72,-0.056532541570870995,82.009,84.479,82.009,82.009,82.009,78.521
73,-0.055523031899962584,82.009,84.479,82.009,82.009,82.009,78.521
74,-0.05451352222905417,82.009,84.479,82.009,82.009,82.009,78.521
75,-0.05350401255814576,82.009,84.479,82.009,82.009,82.009,78.521
76,-0.05249450288723735,82.009,84.479,82.009,82.009,82.009,78.521
77,-0.05148499321632894,82.009,84.479,82.009,82.009,82.009,78.521
78,-0.05047548354542053,82.009,84.479,82.009,82.009,82.009,78.521
79,-0.04946597387451212,82.009,84.479,82.009,82.009,82.009,78.521
80,-0.04845646420360371,82.009,84.479,82.009,82.009,82.009,78.521
81,-0.047446954532695304,82.009,84.479,82.009,82.009,82.009,78.521
82,-0.04643744486178689,82.009,84.479,82.009,82.009,82.009,78.521
83,-0.04542793519087848,82.009,84.479,82.009,82.009,82.009,78.521
84,-0.04441842551997007,82.009,84.479,82.009,82.009,82.009,78.521
85,-0.04340891584906166,82.009,84.479,82.009,82.009,82.009,78.521
86,-0.04239940617815325,82.009,84.479,82.009,82.009,82.009,78.521
87,-0.04138989650724484,82.009,84.479,82.009,82.009,82.009,78.521
88,-0.04038038683633643,82.009,84.479,82.009,82.009,82.009,78.521
89,-0.03937087716542802,82.009,84.479,82.009,82.009,82.009,78.521
90,-0.038361367494519606,82.009,84.479,82.009,82.009,82.009,78.521
91,-0.037351857823611195,82.009,84.479,82.009,82.009,82.009,78.521
92,-0.036342348152702784,82.009,84.479,82.009,82.009,82.009,78.521
93,-0.035332838481794374,82.009,84.479,82.009,82.009,82.009,78.521
94,-0.03432332881088596,82.009,84.479,82.009,82.009,82.009,78.521
95,-0.03331381913997755,82.009,84.479,82.009,82.009,82.009,78.521
96,-0.03230430946906914,82.009,84.479,82.009,82.009,82.009,78.521
97,-0.03129479979816073,82.009,84.479,82.009,82.009,82.009,78.521
98,-0.03028529012725232,82.009,84.479,82.009,82.009,82.009,78.521
99,-0.02927578045634391,82.009,84.479,82.009,82.009,82.28,78.521
100,-0.028266270785435497,82.009,84.479,82.009,82.009,82.28,78.521
101,-0.027256761114527087,82.009,84.479,82.009,82.009,82.28,78.521
102,-0.026247251443618676,82.009,84.479,82.009,82.009,82.339,78.521
103,-0.025237741772710265,82.009,84.479,82.009,82.009,82.64399999999999,78.521
104,-0.024228232101801854,82.009,84.479,82.009,82.009,82.64399999999999,78.521
105,-0.023218722430893447,82.009,84.479,82.009,82.009,82.64399999999999,78.521
106,-0.022209212759985036,82.009,84.479,82.009,82.009,82.64399999999999,78.521
107,-0.021199703089076625,82.009,84.479,82.009,82.009,82.96799999999999,78.521
108,-0.020190193418168214,82.009,84.479,82.009,82.009,82.96799999999999,78.521
109,-0.019180683747259803,82.009,84.479,82.009,82.009,82.96799999999999,78.521
110,-0.018171174076351392,82.009,84.479,82.009,82.009,83.165,78.521
111,-0.01716166440544298,82.009,84.479,82.009,82.009,83.165,78.521
112,-0.01615215473453457,82.009,84.479,82.009,82.009,83.165,78.521
113,-0.01514264506362616,82.009,84.479,82.009,82.009,83.229,78.521
114,-0.014133135392717749,82.009,84.479,82.009,82.009,83.52600000000001,78.521
115,-0.013123625721809338,82.009,84.479,82.009,82.009,83.52600000000001,78.521
116,-0.012114116050900927,82.009,84.479,82.009,82.009,83.52600000000001,78.521
117,-0.011104606379992518,82.009,84.479,82.009,82.009,83.56700000000001,78.521
118,-0.010095096709084107,82.009,84.479,82.009,82.009,83.65299999999999,78.521
119,-0.009085587038175696,82.009,84.479,82.009,82.009,83.72,78.521
120,-0.008076077367267285,82.009,84.479,82.009,82.009,83.815,78.521
121,-0.007066567696358874,82.009,84.479,82.009,82.009,84.251,78.521
122,-0.0060570580254504635,82.009,84.479,82.009,82.009,84.251,78.521
123,-0.0050475483545420535,82.009,84.479,82.009,82.009,84.251,78.521
124,-0.004038038683633643,82.009,84.479,82.009,82.009,84.251,78.521
125,-0.0030285290127252317,82.009,84.479,82.009,82.009,84.251,78.521
126,-0.0020190193418168213,82.009,84.479,82.009,82.009,84.479,78.521
127,-0.0010095096709084107,82.009,84.479,82.009,82.009,84.479,78.521
128,-0.0,82.009,84.479,82.009,82.009,84.479,78.521
129,0.0,82.009,84.479,82.009,82.009,84.479,78.521
130,0.0008939906663194405,82.009,84.479,82.009,82.009,78.521,78.521
