,eta,"count(Hn=0.100, Hp=0.100)","count(Hn=0.200, Hp=0.200)","count(Hn=0.300, Hp=0.300)","count(Hn=0.400, Hp=0.400)","count(Hn=0.500, Hp=0.500)"
278,-0.22144288577154306,,,18.0,18.0,18.0
279,-0.22044088176352702,,,18.0,18.0,18.0
280,-0.219438877755511,,,18.0,18.0,18.0
281,-0.21843687374749496,,,18.0,18.0,18.0
282,-0.21743486973947895,,,18.0,18.0,18.0
283,-0.21643286573146292,,,18.0,18.0,18.0
284,-0.2154308617234469,,,18.0,18.0,18.0
285,-0.21442885771543085,,,18.0,18.0,18.0
286,-0.21342685370741482,,,18.0,18.0,18.0
287,-0.2124248496993988,,,18.0,18.0,18.0
288,-0.21142284569138275,,,18.0,18.0,18.0
289,-0.21042084168336672,,,18.0,18.0,18.0
290,-0.2094188376753507,,,18.0,18.0,18.0
291,-0.20841683366733466,,,18.0,18.0,18.0
292,-0.20741482965931862,,,18.0,18.0,18.0
293,-0.2064128256513026,,,18.0,18.0,18.0
294,-0.20541082164328656,,,18.0,18.0,18.0
295,-0.20440881763527052,,,18.0,18.0,18.0
296,-0.2034068136272545,,,18.0,18.0,18.0
297,-0.20240480961923846,,,18.0,18.0,18.0
298,-0.20140280561122242,,,18.0,18.0,18.0
299,-0.2004008016032064,,,18.0,18.0,18.0
300,-0.19939879759519036,,18.0,18.0,18.0,18.0
301,-0.19839679358717432,,18.0,18.0,18.0,18.0
302,-0.1973947895791583,,18.0,18.0,18.0,18.0
303,-0.19639278557114226,,18.0,18.0,18.0,18.0
304,-0.19539078156312623,,18.0,18.0,18.0,18.0
305,-0.1943887775551102,,18.0,18.0,18.0,18.0
306,-0.19338677354709416,,18.0,18.0,18.0,18.0
307,-0.19238476953907813,,18.0,18.0,18.0,18.0
308,-0.19138276553106212,,18.0,18.0,18.0,18.0
309,-0.1903807615230461,,18.0,18.0,18.0,18.0
310,-0.18937875751503006,,18.0,18.0,18.0,18.0
311,-0.18837675350701402,,18.0,18.0,18.0,18.0
312,-0.187374749498998,,18.0,18.0,18.0,18.0
313,-0.18637274549098196,,18.0,18.0,18.0,18.0
314,-0.18537074148296592,,18.0,18.0,18.0,18.0
315,-0.1843687374749499,,18.0,18.0,18.0,18.0
316,-0.18336673346693386,,18.0,18.0,18.0,18.0
317,-0.18236472945891782,,18.0,18.0,18.0,18.0
318,-0.1813627254509018,,18.0,18.0,18.0,18.0
319,-0.18036072144288576,,18.0,18.0,18.0,18.0
320,-0.17935871743486972,,18.0,18.0,18.0,18.0
321,-0.1783567134268537,,18.0,18.0,18.0,18.0
322,-0.17735470941883766,,18.0,18.0,18.0,18.0
323,-0.17635270541082163,,18.0,18.0,18.0,18.0
324,-0.1753507014028056,,18.0,18.0,18.0,18.0
325,-0.17434869739478956,,18.0,18.0,18.0,18.0
326,-0.17334669338677353,,18.0,18.0,18.0,18.0
327,-0.1723446893787575,,18.0,18.0,18.0,18.0
328,-0.17134268537074146,,18.0,18.0,18.0,18.0
329,-0.17034068136272543,,18.0,18.0,18.0,18.0
330,-0.1693386773547094,,18.0,18.0,18.0,18.0
331,-0.16833667334669336,,18.0,18.0,18.0,18.0
332,-0.16733466933867733,,18.0,18.0,18.0,18.0
333,-0.16633266533066132,,18.0,18.0,18.0,18.0
334,-0.1653306613226453,,18.0,18.0,18.0,18.0
335,-0.16432865731462926,,18.0,18.0,18.0,18.0
336,-0.16332665330661322,,18.0,18.0,18.0,18.0
337,-0.1623246492985972,,18.0,18.0,18.0,18.0
338,-0.16132264529058116,,18.0,18.0,18.0,18.0
339,-0.16032064128256512,,18.0,18.0,18.0,18.0
