,eta(H=0.10),payoff(H=0.10),eta(H=0.20),payoff(H=0.20),eta(H=0.30),payoff(H=0.30),eta(H=0.40),payoff(H=0.40),eta(H=0.50),payoff(H=0.50),pure online,best price
27,0.02727272727272727,10949.219649999997,0.0271356783919598,10874.665949999999,0.027090301003344478,10667.479799999997,0.02706766917293233,10424.895349999999,0.027054108216432865,10043.1329,8778.234999999999,11308.875000000004
28,0.028282828282828285,10980.233949999998,0.02814070351758794,10851.0453,0.02809364548494983,10661.401799999998,0.028070175438596492,10396.9893,0.028056112224448895,10095.576400000002,8778.234999999999,11308.875000000004
29,0.029292929292929294,10959.56415,0.029145728643216084,10884.9046,0.02909698996655518,10634.822299999996,0.029072681704260653,10438.32955,0.029058116232464928,10055.996250000002,8778.234999999999,11308.875000000004
30,0.030303030303030304,10964.406949999999,0.030150753768844223,10887.315099999996,0.030100334448160532,10655.0765,0.03007518796992481,10461.827150000001,0.03006012024048096,10074.207399999998,8778.234999999999,11308.875000000004
31,0.031313131313131314,10936.567799999995,0.031155778894472366,10897.490199999998,0.03110367892976588,10626.055949999998,0.03107769423558897,10440.97065,0.03106212424849699,10066.214500000004,8778.234999999999,11308.875000000004
32,0.03232323232323232,10997.712299999997,0.032160804020100506,10847.653999999999,0.032107023411371234,10634.930099999996,0.03208020050125313,10480.482799999998,0.03206412825651302,10048.55675,8778.234999999999,11308.875000000004
33,0.03333333333333333,10958.869349999999,0.033165829145728645,10865.807449999998,0.03311036789297658,10650.268149999998,0.03308270676691729,10426.743749999998,0.033066132264529056,10076.3925,8778.234999999999,11308.875000000004
34,0.03434343434343434,10976.951849999996,0.034170854271356785,10866.292999999996,0.03411371237458194,10688.031850000001,0.034085213032581455,10461.3685,0.03406813627254509,10069.357899999999,8778.234999999999,11308.875000000004
35,0.03535353535353535,10947.910349999998,0.03517587939698493,10871.898299999997,0.03511705685618729,10634.295899999997,0.03508771929824561,10444.767599999997,0.03507014028056112,10107.809699999996,8778.234999999999,11308.875000000004
36,0.03636363636363636,10965.634399999997,0.03618090452261307,10903.542899999999,0.03612040133779264,10648.595299999997,0.03609022556390978,10409.26215,0.03607214428857715,10065.675650000001,8778.234999999999,11308.875000000004
37,0.03737373737373737,10953.6138,0.03718592964824121,10843.366049999997,0.03712374581939799,10641.347299999998,0.037092731829573934,10437.59655,0.03707414829659318,10085.88285,8778.234999999999,11308.875000000004
38,0.03838383838383838,10958.631449999997,0.03819095477386935,10851.952999999998,0.03812709030100334,10644.392299999996,0.03809523809523809,10466.73355,0.038076152304609215,10091.244700000001,8778.234999999999,11308.875000000004
39,0.03939393939393939,10976.796599999998,0.03919597989949749,10868.664399999998,0.03913043478260869,10643.755549999996,0.039097744360902256,10454.51685,0.03907815631262525,10102.420100000001,8778.234999999999,11308.875000000004
40,0.0404040404040404,10803.48265,0.040201005025125636,10639.219749999998,0.04013377926421404,10311.478149999999,0.040100250626566414,9981.279850000003,0.04008016032064128,9608.437349999998,8778.234999999999,11308.875000000004
41,0.04141414141414142,10785.218099999998,0.041206030150753775,10646.776499999996,0.0411371237458194,10306.5929,0.04110275689223058,9994.248950000003,0.041082164328657314,9624.114550000002,8778.234999999999,11308.875000000004
42,0.04242424242424243,10820.97935,0.042211055276381915,10642.543949999996,0.042140468227424746,10300.550699999998,0.042105263157894736,10033.464800000002,0.04208416833667334,9634.41105,8778.234999999999,11308.875000000004
43,0.043434343434343436,10799.614949999997,0.043216080402010054,10648.782199999998,0.043143812709030095,10318.4031,0.04310776942355889,10011.599150000005,0.04308617234468937,9602.12195,8778.234999999999,11308.875000000004
44,0.044444444444444446,10799.9389,0.044221105527638194,10633.067899999998,0.044147157190635444,10309.99005,0.04411027568922306,10036.165300000002,0.044088176352705406,9627.759600000003,8778.234999999999,11308.875000000004
45,0.045454545454545456,10781.235099999996,0.04522613065326633,10636.34165,0.0451505016722408,10275.835449999999,0.045112781954887216,10008.481000000002,0.04509018036072144,9628.502750000001,8778.234999999999,11308.875000000004
46,0.046464646464646465,10761.6574,0.04623115577889448,10651.13175,0.04615384615384615,10245.361849999998,0.04611528822055138,10008.339700000002,0.04609218436873747,9634.684500000003,8778.234999999999,11308.875000000004
47,0.047474747474747475,10788.52155,0.04723618090452262,10620.831149999998,0.0471571906354515,10266.630449999999,0.04711779448621554,10018.73305,0.047094188376753505,9623.184400000002,8778.234999999999,11308.875000000004
48,0.048484848484848485,10788.214699999999,0.04824120603015076,10670.478899999998,0.048160535117056855,10301.124049999999,0.0481203007518797,10025.211450000003,0.04809619238476953,9597.744,8778.234999999999,11308.875000000004
49,0.049494949494949494,10762.105399999997,0.0492462311557789,10671.409,0.049163879598662204,10252.1407,0.04912280701754386,10025.215500000002,0.049098196392785565,9602.692050000001,8778.234999999999,11308.875000000004
50,0.050505050505050504,10804.29525,0.05025125628140704,10642.9952,0.05016722408026755,10282.9129,0.05012531328320802,10002.749100000005,0.0501002004008016,9617.4385,8778.234999999999,11308.875000000004
51,0.051515151515151514,10790.646700000001,0.051256281407035184,10645.5678,0.0511705685618729,10314.697899999997,0.05112781954887218,10027.266600000003,0.05110220440881763,9649.347150000001,8778.234999999999,11308.875000000004
52,0.052525252525252523,10803.130949999999,0.052261306532663324,10651.529399999998,0.05217391304347826,10303.286649999998,0.05213032581453634,9976.328400000002,0.052104208416833664,9612.074200000001,8778.234999999999,11308.875000000004
53,0.05353535353535353,10772.177549999999,0.05326633165829146,10628.361349999997,0.05317725752508361,10300.313749999998,0.053132832080200504,10017.08745,0.0531062124248497,9633.549550000002,8778.234999999999,11308.875000000004
54,0.05454545454545454,10815.434249999998,0.0542713567839196,10626.0895,0.054180602006688956,10304.032199999998,0.05413533834586466,10065.199100000002,0.05410821643286573,9635.897100000002,8778.234999999999,11308.875000000004
55,0.05555555555555555,10783.143650000002,0.05527638190954774,10658.9327,0.055183946488294305,10281.39615,0.05513784461152882,10031.331950000002,0.055110220440881756,9631.821050000004,8778.234999999999,11308.875000000004
56,0.05656565656565657,10817.192899999998,0.05628140703517588,10630.1376,0.05618729096989966,10276.109049999995,0.056140350877192984,10021.667300000005,0.05611222444889779,9596.821050000002,8778.234999999999,11308.875000000004
57,0.05757575757575758,10761.709149999999,0.05728643216080403,10641.806149999999,0.05719063545150501,10323.664249999998,0.05714285714285714,10009.74595,0.05711422845691382,9633.38225,8778.234999999999,11308.875000000004
58,0.05858585858585859,10807.3674,0.05829145728643217,10663.2939,0.05819397993311036,10325.487600000002,0.058145363408521306,9978.303600000003,0.058116232464929855,9606.323300000002,8778.234999999999,11308.875000000004
59,0.0595959595959596,10809.123899999995,0.05929648241206031,10688.191349999997,0.059197324414715716,10298.176649999998,0.05914786967418546,10018.457600000005,0.05911823647294589,9622.904700000003,8778.234999999999,11308.875000000004
60,0.06060606060606061,10769.71045,0.06030150753768845,10661.013899999996,0.060200668896321065,10297.127449999998,0.06015037593984962,10039.383849999998,0.06012024048096192,9629.9946,8778.234999999999,11308.875000000004
61,0.06161616161616162,10780.5458,0.061306532663316586,10647.66115,0.061204013377926414,10288.2208,0.061152882205513785,10026.867100000001,0.06112224448897795,9614.464750000003,8778.234999999999,11308.875000000004
62,0.06262626262626263,10802.166199999998,0.06231155778894473,10654.06685,0.06220735785953176,10283.43645,0.06215538847117794,10010.819100000004,0.06212424849699398,9599.345700000002,8778.234999999999,11308.875000000004
63,0.06363636363636363,10797.583649999997,0.06331658291457287,10637.214149999998,0.06321070234113711,10297.7886,0.06315789473684211,10028.055550000001,0.06312625250501001,9608.97005,8778.234999999999,11308.875000000004
64,0.06464646464646465,10777.4921,0.06432160804020101,10625.17875,0.06421404682274247,10318.702699999998,0.06416040100250626,10025.196650000002,0.06412825651302605,9611.257700000002,8778.234999999999,11308.875000000004
65,0.06565656565656566,10789.5095,0.06532663316582915,10655.963749999999,0.06521739130434782,10281.5948,0.06516290726817042,10007.504600000002,0.06513026052104208,9629.956400000001,8778.234999999999,11308.875000000004
66,0.06666666666666667,10789.979699999998,0.06633165829145729,10632.251099999998,0.06622073578595317,10321.615299999996,0.06616541353383458,10016.431800000002,0.06613226452905811,9599.8039,8778.234999999999,11308.875000000004
67,0.06767676767676768,10803.434349999998,0.06733668341708543,10631.795549999999,0.06722408026755852,10300.916899999998,0.06716791979949875,10027.362800000003,0.06713426853707415,9595.65435,8778.234999999999,11308.875000000004
68,0.06868686868686869,10773.779049999997,0.06834170854271357,10638.382949999997,0.06822742474916388,10296.696799999998,0.06817042606516291,10038.795200000002,0.06813627254509018,9626.1116,8778.234999999999,11308.875000000004
69,0.0696969696969697,10800.36175,0.06934673366834171,10647.4549,0.06923076923076922,10266.608799999998,0.06917293233082707,9995.4996,0.06913827655310621,9654.98985,8778.234999999999,11308.875000000004
70,0.0707070707070707,10821.542749999999,0.07035175879396986,10651.647050000001,0.07023411371237458,10303.905349999997,0.07017543859649122,10024.94065,0.07014028056112225,9612.10225,8778.234999999999,11308.875000000004
71,0.07171717171717172,10816.177999999996,0.071356783919598,10677.335500000001,0.07123745819397992,10314.346599999999,0.07117794486215538,10042.9592,0.07114228456913826,9616.660100000001,8778.234999999999,11308.875000000004
72,0.07272727272727272,10765.217999999999,0.07236180904522614,10635.758450000003,0.07224080267558528,10311.7134,0.07218045112781955,9976.552150000003,0.0721442885771543,9624.494400000001,8778.234999999999,11308.875000000004
73,0.07373737373737374,10773.778649999998,0.07336683417085428,10699.089600000001,0.07324414715719063,10302.275499999998,0.07318295739348371,10028.944400000004,0.07314629258517033,9605.98515,8778.234999999999,11308.875000000004
74,0.07474747474747474,10786.073149999997,0.07437185929648242,10672.970249999998,0.07424749163879597,10272.217449999998,0.07418546365914787,10022.069350000002,0.07414829659318636,9615.8281,8778.234999999999,11308.875000000004
75,0.07575757575757576,10794.3181,0.07537688442211056,10640.066199999997,0.07525083612040133,10312.538099999996,0.07518796992481203,9984.011900000001,0.0751503006012024,9631.38095,8778.234999999999,11308.875000000004
76,0.07676767676767676,10788.59005,0.0763819095477387,10643.118249999998,0.07625418060200669,10271.134299999998,0.07619047619047618,9987.830100000003,0.07615230460921843,9619.737550000002,8778.234999999999,11308.875000000004
77,0.07777777777777778,10752.95595,0.07738693467336684,10660.85295,0.07725752508361203,10281.603899999998,0.07719298245614035,10016.50835,0.07715430861723446,9632.338150000001,8778.234999999999,11308.875000000004
78,0.07878787878787878,10765.029349999999,0.07839195979899498,10621.521949999998,0.07826086956521738,10271.836,0.07819548872180451,10020.405400000001,0.0781563126252505,9613.8735,8778.234999999999,11308.875000000004
79,0.0797979797979798,10783.8822,0.07939698492462312,10627.7222,0.07926421404682274,10290.131449999999,0.07919799498746867,10049.844700000001,0.07915831663326653,9646.448450000002,8778.234999999999,11308.875000000004
80,0.0808080808080808,10636.30135,0.08040201005025127,10480.271100000002,0.08026755852842808,10072.8795,0.08020050125313283,9769.673250000003,0.08016032064128256,9411.754200000003,8778.234999999999,11308.875000000004
81,0.08181818181818182,10650.68255,0.08140703517587941,10489.01325,0.08127090301003344,10064.3208,0.08120300751879699,9793.90965,0.0811623246492986,9424.564600000002,8778.234999999999,11308.875000000004
82,0.08282828282828283,10670.445450000001,0.08241206030150755,10488.538649999999,0.0822742474916388,10068.147500000003,0.08220551378446116,9765.310800000003,0.08216432865731463,9398.502000000004,8778.234999999999,11308.875000000004
83,0.08383838383838384,10643.40455,0.08341708542713569,10477.636600000002,0.08327759197324414,10080.52295,0.08320802005012531,9768.293850000004,0.08316633266533066,9425.858200000002,8778.234999999999,11308.875000000004
84,0.08484848484848485,10638.810650000001,0.08442211055276383,10458.0137,0.08428093645484949,10112.856499999998,0.08421052631578947,9773.319950000001,0.08416833667334668,9401.405800000002,8778.234999999999,11308.875000000004
85,0.08585858585858586,10668.523899999998,0.08542713567839197,10471.6207,0.08528428093645483,10092.533149999997,0.08521303258145363,9765.349400000003,0.08517034068136271,9409.630250000002,8778.234999999999,11308.875000000004
86,0.08686868686868687,10654.711550000002,0.08643216080402011,10478.195750000003,0.08628762541806019,10063.95325,0.08621553884711779,9772.271700000001,0.08617234468937875,9407.868850000003,8778.234999999999,11308.875000000004
87,0.08787878787878788,10679.499549999997,0.08743718592964825,10479.58605,0.08729096989966555,10088.7529,0.08721804511278196,9767.438100000003,0.08717434869739478,9422.934700000002,8778.234999999999,11308.875000000004
88,0.08888888888888889,10624.213950000001,0.08844221105527639,10489.461200000002,0.08829431438127089,10080.584099999996,0.08822055137844612,9787.90595,0.08817635270541081,9420.060200000004,8778.234999999999,11308.875000000004
89,0.0898989898989899,10629.6233,0.08944723618090453,10476.661,0.08929765886287624,10072.01925,0.08922305764411027,9775.210850000001,0.08917835671342685,9401.403950000002,8778.234999999999,11308.875000000004
90,0.09090909090909091,10623.20815,0.09045226130653267,10494.605950000001,0.0903010033444816,10059.851449999998,0.09022556390977443,9772.173600000002,0.09018036072144288,9429.035900000004,8778.234999999999,11308.875000000004
91,0.09191919191919191,10643.74135,0.09145728643216082,10476.291549999998,0.09130434782608694,10066.849999999999,0.09122807017543859,9789.429450000001,0.09118236472945891,9430.655000000002,8778.234999999999,11308.875000000004
92,0.09292929292929293,10649.428750000001,0.09246231155778896,10483.5469,0.0923076923076923,10087.4801,0.09223057644110276,9755.012100000002,0.09218436873747494,9437.371850000003,8778.234999999999,11308.875000000004
93,0.09393939393939393,10620.476299999998,0.0934673366834171,10461.189050000003,0.09331103678929765,10093.02035,0.09323308270676692,9813.720400000004,0.09318637274549098,9406.072700000002,8778.234999999999,11308.875000000004
94,0.09494949494949495,10620.863399999998,0.09447236180904524,10475.718700000001,0.094314381270903,10090.0618,0.09423558897243108,9768.087000000001,0.09418837675350701,9400.245350000003,8778.234999999999,11308.875000000004
95,0.09595959595959595,10650.133749999999,0.09547738693467338,10469.738800000001,0.09531772575250835,10060.893,0.09523809523809523,9759.416300000006,0.09519038076152304,9421.791200000003,8778.234999999999,11308.875000000004
96,0.09696969696969697,10634.9705,0.09648241206030152,10473.831450000001,0.09632107023411371,10075.952749999999,0.0962406015037594,9757.305800000002,0.09619238476953906,9405.699900000003,8778.234999999999,11308.875000000004
97,0.09797979797979799,10629.7647,0.09748743718592966,10465.46335,0.09732441471571905,10078.157849999998,0.09724310776942356,9747.736850000001,0.0971943887775551,9423.097150000003,8778.234999999999,11308.875000000004
98,0.09898989898989899,10656.399899999999,0.0984924623115578,10467.145450000002,0.09832775919732441,10056.225999999999,0.09824561403508772,9780.131,0.09819639278557113,9438.770700000005,8778.234999999999,11308.875000000004
99,0.1,10631.03755,0.09949748743718594,10446.456800000002,0.09933110367892975,10071.27475,0.09924812030075188,9756.090550000003,0.09919839679358716,9398.428150000002,8778.234999999999,11308.875000000004
100,,,0.10050251256281408,10442.377800000004,0.1003344481605351,10057.560849999998,0.10025062656641603,9787.492050000003,0.1002004008016032,9384.089550000002,8778.234999999999,11308.875000000004
101,,,0.10150753768844221,10473.9172,0.10133779264214046,10080.603099999998,0.1012531328320802,9787.336800000001,0.10120240480961923,9421.816400000003,8778.234999999999,11308.875000000004
102,,,0.10251256281407037,10443.27975,0.1023411371237458,10103.221300000001,0.10225563909774436,9786.747700000002,0.10220440881763526,9410.711400000004,8778.234999999999,11308.875000000004
103,,,0.10351758793969851,10483.32145,0.10334448160535116,10080.1562,0.10325814536340852,9793.593550000001,0.1032064128256513,9379.914400000005,8778.234999999999,11308.875000000004
104,,,0.10452261306532665,10443.44945,0.10434782608695652,10075.6813,0.10426065162907268,9769.022400000003,0.10420841683366733,9404.445750000003,8778.234999999999,11308.875000000004
105,,,0.10552763819095479,10458.154700000003,0.10535117056856186,10053.995749999998,0.10526315789473684,9797.961100000004,0.10521042084168336,9422.636900000001,8778.234999999999,11308.875000000004
106,,,0.10653266331658293,10493.04105,0.10635451505016721,10060.1388,0.10626566416040101,9764.603350000001,0.1062124248496994,9421.702150000003,8778.234999999999,11308.875000000004
107,,,0.10753768844221107,10475.149000000001,0.10735785953177257,10094.276299999998,0.10726817042606517,9788.72435,0.10721442885771543,9422.814400000005,8778.234999999999,11308.875000000004
108,,,0.1085427135678392,10466.98805,0.10836120401337791,10116.52195,0.10827067669172932,9771.971450000003,0.10821643286573146,9400.27475,8778.234999999999,11308.875000000004
109,,,0.10954773869346734,10477.075850000003,0.10936454849498327,10077.90825,0.10927318295739348,9795.37,0.10921843687374748,9393.289800000002,8778.234999999999,11308.875000000004
110,,,0.11055276381909548,10494.65515,0.11036789297658861,10082.870449999999,0.11027568922305764,9811.283350000002,0.11022044088176351,9423.519450000003,8778.234999999999,11308.875000000004
111,,,0.11155778894472362,10529.3201,0.11137123745819397,10088.60525,0.11127819548872181,9776.858400000001,0.11122244488977955,9399.784050000002,8778.234999999999,11308.875000000004
112,,,0.11256281407035176,10486.938100000003,0.11237458193979932,10045.853949999999,0.11228070175438597,9790.4578,0.11222444889779558,9423.939700000003,8778.234999999999,11308.875000000004
113,,,0.11356783919597992,10493.372299999999,0.11337792642140467,10081.598799999998,0.11328320802005012,9754.801600000003,0.11322645290581161,9403.819400000004,8778.234999999999,11308.875000000004
114,,,0.11457286432160806,10499.779299999998,0.11438127090301002,10060.4193,0.11428571428571428,9795.49385,0.11422845691382764,9414.109,8778.234999999999,11308.875000000004
115,,,0.1155778894472362,10485.68475,0.11538461538461538,10042.257150000001,0.11528822055137844,9814.147900000004,0.11523046092184368,9382.275400000002,8778.234999999999,11308.875000000004
116,,,0.11658291457286434,10469.430499999999,0.11638795986622072,10034.393999999998,0.11629072681704261,9776.398800000003,0.11623246492985971,9408.230500000005,8778.234999999999,11308.875000000004
117,,,0.11758793969849247,10480.3149,0.11739130434782608,10077.52735,0.11729323308270677,9772.776250000003,0.11723446893787574,9409.845500000005,8778.234999999999,11308.875000000004
118,,,0.11859296482412061,10498.438250000001,0.11839464882943143,10093.48125,0.11829573934837093,9771.530000000002,0.11823647294589178,9424.179300000002,8778.234999999999,11308.875000000004
119,,,0.11959798994974875,10468.735249999998,0.11939799331103677,10101.190299999998,0.11929824561403508,9758.504700000001,0.11923847695390781,9416.418550000002,8778.234999999999,11308.875000000004
120,,,0.1206030150753769,10318.1953,0.12040133779264213,9949.772950000002,0.12030075187969924,9655.630300000004,0.12024048096192384,9319.108200000002,8778.234999999999,11308.875000000004
121,,,0.12160804020100503,10342.57795,0.12140468227424749,9935.768349999998,0.12130325814536341,9634.906100000004,0.12124248496993988,9331.414450000004,8778.234999999999,11308.875000000004
122,,,0.12261306532663317,10319.943750000002,0.12240802675585283,9924.36875,0.12230576441102757,9629.594650000003,0.1222444889779559,9321.785100000005,8778.234999999999,11308.875000000004
123,,,0.12361809045226133,10324.689800000002,0.12341137123745818,9898.479499999998,0.12330827067669173,9647.231850000002,0.12324649298597193,9327.996650000003,8778.234999999999,11308.875000000004
124,,,0.12462311557788947,10365.18635,0.12441471571906353,9902.990850000002,0.12431077694235589,9637.654950000002,0.12424849699398796,9332.904200000006,8778.234999999999,11308.875000000004
125,,,0.1256281407035176,10330.8299,0.1254180602006689,9916.091100000001,0.12531328320802004,9629.113950000003,0.125250501002004,9321.946200000004,8778.234999999999,11308.875000000004
126,,,0.12663316582914574,10335.30215,0.12642140468227422,9908.0103,0.12631578947368421,9630.450500000003,0.12625250501002003,9320.221250000002,8778.234999999999,11308.875000000004
127,,,0.12763819095477388,10333.7274,0.12742474916387958,9938.298949999999,0.12731829573934836,9649.438100000005,0.12725450901803606,9326.837650000003,8778.234999999999,11308.875000000004
128,,,0.12864321608040202,10323.04145,0.12842809364548494,9939.534449999997,0.12832080200501253,9629.476700000003,0.1282565130260521,9311.396450000002,8778.234999999999,11308.875000000004
129,,,0.12964824120603016,10349.1991,0.1294314381270903,9945.88145,0.1293233082706767,9653.976450000002,0.12925851703406813,9313.146550000001,8778.234999999999,11308.875000000004
130,,,0.1306532663316583,10353.750300000002,0.13043478260869565,9907.234050000001,0.13032581453634084,9663.104950000003,0.13026052104208416,9304.339250000005,8778.234999999999,11308.875000000004
131,,,0.13165829145728644,10345.732800000002,0.13143812709030098,9913.0954,0.13132832080200502,9654.648050000005,0.1312625250501002,9311.333900000001,8778.234999999999,11308.875000000004
132,,,0.13266331658291458,10321.739000000003,0.13244147157190633,9924.9269,0.13233082706766916,9655.188850000004,0.13226452905811623,9307.398550000002,8778.234999999999,11308.875000000004
133,,,0.13366834170854272,10352.3616,0.1334448160535117,9912.538999999999,0.13333333333333333,9651.288200000003,0.13326653306613226,9330.02625,8778.234999999999,11308.875000000004
134,,,0.13467336683417086,10342.066600000002,0.13444816053511705,9954.7226,0.1343358395989975,9653.630850000003,0.1342685370741483,9333.555400000003,8778.234999999999,11308.875000000004
135,,,0.135678391959799,10316.704950000003,0.1354515050167224,9945.775800000001,0.13533834586466165,9649.361950000002,0.13527054108216433,9308.101050000003,8778.234999999999,11308.875000000004
136,,,0.13668341708542714,10322.23175,0.13645484949832776,9921.470949999999,0.13634085213032582,9661.2507,0.13627254509018036,9328.393450000003,8778.234999999999,11308.875000000004
137,,,0.13768844221105528,10356.6394,0.13745819397993309,9920.07405,0.13734335839598996,9655.568200000002,0.1372745490981964,9310.656550000002,8778.234999999999,11308.875000000004
138,,,0.13869346733668342,10335.764650000001,0.13846153846153844,9916.04235,0.13834586466165413,9670.039950000002,0.13827655310621242,9324.935900000004,8778.234999999999,11308.875000000004
139,,,0.13969849246231159,10352.172750000002,0.1394648829431438,9934.478749999998,0.1393483709273183,9647.048750000004,0.13927855711422846,9324.115200000004,8778.234999999999,11308.875000000004
140,,,0.14070351758793972,10327.003350000003,0.14046822742474915,9908.5668,0.14035087719298245,9651.4356,0.1402805611222445,9305.728150000003,8778.234999999999,11308.875000000004
141,,,0.14170854271356786,10326.524549999998,0.1414715719063545,9903.119250000002,0.14135338345864662,9650.557700000003,0.1412825651302605,9328.170350000004,8778.234999999999,11308.875000000004
142,,,0.142713567839196,10350.670250000001,0.14247491638795984,9921.209900000002,0.14235588972431076,9638.947100000001,0.14228456913827653,9327.438150000004,8778.234999999999,11308.875000000004
143,,,0.14371859296482414,10392.24655,0.1434782608695652,9918.327549999998,0.14335839598997493,9672.352100000004,0.14328657314629256,9327.573550000005,8778.234999999999,11308.875000000004
