,eta,pure online,best price,payoff(r=0.50),payoff(r=0.75),payoff(r=1.00),payoff(r=1.25),payoff(r=1.50)
0,-0.5,12284.833333333336,21768.544444444444,21768.544444444444,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
1,-0.4989979959919839,12284.833333333336,21768.544444444444,21766.416666666664,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
2,-0.4979959919839679,12284.833333333336,21768.544444444444,21766.416666666664,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
3,-0.49699398797595185,12284.833333333336,21768.544444444444,21766.416666666664,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
4,-0.4959919839679358,12284.833333333336,21768.544444444444,21766.416666666664,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
5,-0.4949899799599198,12284.833333333336,21768.544444444444,21753.30555555555,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
6,-0.49398797595190375,12284.833333333336,21768.544444444444,21753.30555555555,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
7,-0.4929859719438877,12284.833333333336,21768.544444444444,21753.30555555555,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
8,-0.4919839679358717,12284.833333333336,21768.544444444444,21721.22222222222,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
9,-0.49098196392785565,12284.833333333336,21768.544444444444,21721.22222222222,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
10,-0.4899799599198396,12284.833333333336,21768.544444444444,21721.22222222222,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
11,-0.4889779559118236,12284.833333333336,21768.544444444444,21648.594444444443,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
12,-0.48797595190380755,12284.833333333336,21768.544444444444,21634.96111111111,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
13,-0.48697394789579157,12284.833333333336,21768.544444444444,21634.96111111111,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
14,-0.48597194388777554,12284.833333333336,21768.544444444444,21605.699999999997,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
15,-0.4849699398797595,12284.833333333336,21768.544444444444,21605.699999999997,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
16,-0.48396793587174347,12284.833333333336,21768.544444444444,21573.066666666666,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
17,-0.48296593186372744,12284.833333333336,21768.544444444444,21551.722222222223,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
18,-0.4819639278557114,12284.833333333336,21768.544444444444,21550.6,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
19,-0.48096192384769537,12284.833333333336,21768.544444444444,21550.6,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
20,-0.47995991983967934,12284.833333333336,21768.544444444444,21526.9,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
21,-0.4789579158316633,12284.833333333336,21768.544444444444,21514.800000000003,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
22,-0.4779559118236473,12284.833333333336,21768.544444444444,21514.800000000003,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
23,-0.47695390781563124,12284.833333333336,21768.544444444444,21507.894444444442,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
24,-0.4759519038076152,12284.833333333336,21768.544444444444,21506.88888888889,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
25,-0.4749498997995992,12284.833333333336,21768.544444444444,21497.372222222224,16749.78888888889,16749.78888888889,16749.78888888889,16749.78888888889
