,eta,pure online,best price,payoff(r=0.50),payoff(r=0.75),payoff(r=1.00),payoff(r=1.25),payoff(r=1.50)
0,-0.5,12103.86,20789.019999999997,20789.019999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
1,-0.4989979959919839,12103.86,20789.019999999997,20787.105,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
2,-0.4979959919839679,12103.86,20789.019999999997,20787.105,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
3,-0.49699398797595185,12103.86,20789.019999999997,20787.105,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
4,-0.4959919839679358,12103.86,20789.019999999997,20787.105,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
5,-0.4949899799599198,12103.86,20789.019999999997,20775.304999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
6,-0.49398797595190375,12103.86,20789.019999999997,20775.304999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
7,-0.4929859719438877,12103.86,20789.019999999997,20775.304999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
8,-0.4919839679358717,12103.86,20789.019999999997,20746.429999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
9,-0.49098196392785565,12103.86,20789.019999999997,20746.429999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
10,-0.4899799599198396,12103.86,20789.019999999997,20746.429999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
11,-0.4889779559118236,12103.86,20789.019999999997,20667.73,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
12,-0.48797595190380755,12103.86,20789.019999999997,20655.46,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
13,-0.48697394789579157,12103.86,20789.019999999997,20655.46,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
14,-0.48597194388777554,12103.86,20789.019999999997,20629.124999999996,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
15,-0.4849699398797595,12103.86,20789.019999999997,20629.124999999996,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
16,-0.48396793587174347,12103.86,20789.019999999997,20599.754999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
17,-0.48296593186372744,12103.86,20789.019999999997,20580.545,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
18,-0.4819639278557114,12103.86,20789.019999999997,20579.534999999996,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
19,-0.48096192384769537,12103.86,20789.019999999997,20579.534999999996,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
20,-0.47995991983967934,12103.86,20789.019999999997,20558.204999999998,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
21,-0.4789579158316633,12103.86,20789.019999999997,20547.315,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
22,-0.4779559118236473,12103.86,20789.019999999997,20523.954999999998,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
23,-0.47695390781563124,12103.86,20789.019999999997,20517.739999999998,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
24,-0.4759519038076152,12103.86,20789.019999999997,20516.835,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
25,-0.4749498997995992,12103.86,20789.019999999997,20508.269999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
26,-0.47394789579158314,12103.86,20789.019999999997,20508.269999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
27,-0.4729458917835671,12103.86,20789.019999999997,20502.689999999995,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
28,-0.4719438877755511,12103.86,20789.019999999997,20502.689999999995,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
29,-0.47094188376753504,12103.86,20789.019999999997,20502.689999999995,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
30,-0.469939879759519,12103.86,20789.019999999997,20491.835,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
31,-0.468937875751503,12103.86,20789.019999999997,20038.719999999994,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
32,-0.46793587174348694,12103.86,20789.019999999997,20018.454999999994,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
33,-0.4669338677354709,12103.86,20789.019999999997,20006.894999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
34,-0.4659318637274549,12103.86,20789.019999999997,20006.894999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
35,-0.46492985971943884,12103.86,20789.019999999997,20006.894999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
36,-0.4639278557114228,12103.86,20789.019999999997,20006.894999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
37,-0.4629258517034068,12103.86,20789.019999999997,20006.894999999997,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
38,-0.46192384769539074,12103.86,20789.019999999997,19883.73,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
39,-0.4609218436873747,12103.86,20789.019999999997,19870.16,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
40,-0.4599198396793587,12103.86,20789.019999999997,19863.0,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
41,-0.45891783567134264,12103.86,20789.019999999997,19863.0,15890.205000000002,15890.205000000002,15890.205000000002,15890.205000000002
