,eta,count(r=0.96),count(r=0.98),count(r=1.00),count(r=1.02),count(r=1.04)
187,-0.025010020040080162,18.0,6.0,6.0,6.0,6.0
188,-0.02492985971943888,18.0,6.0,6.0,6.0,6.0
189,-0.0248496993987976,18.0,6.0,6.0,6.0,6.0
190,-0.024769539078156315,18.0,6.0,6.0,6.0,6.0
191,-0.02468937875751503,18.0,6.0,6.0,6.0,6.0
192,-0.02460921843687375,18.0,6.0,6.0,6.0,6.0
193,-0.024529058116232468,18.0,6.0,6.0,6.0,6.0
194,-0.024448897795591184,18.0,6.0,6.0,6.0,6.0
195,-0.024368737474949904,18.0,6.0,6.0,6.0,6.0
196,-0.02428857715430862,18.0,6.0,6.0,6.0,6.0
197,-0.024208416833667337,18.0,6.0,6.0,6.0,6.0
198,-0.024128256513026053,18.0,6.0,6.0,6.0,6.0
199,-0.024048096192384773,18.0,6.0,6.0,6.0,6.0
200,-0.02396793587174349,18.0,6.0,6.0,6.0,6.0
201,-0.023887775551102206,18.0,6.0,6.0,6.0,6.0
202,-0.023807615230460925,18.0,6.0,6.0,6.0,6.0
203,-0.023727454909819642,18.0,6.0,6.0,6.0,6.0
204,-0.023647294589178358,18.0,6.0,6.0,6.0,6.0
205,-0.023567134268537078,18.0,6.0,6.0,6.0,6.0
206,-0.023486973947895794,18.0,6.0,6.0,6.0,6.0
207,-0.02340681362725451,18.0,6.0,6.0,6.0,6.0
208,-0.023326653306613227,18.0,6.0,6.0,6.0,6.0
209,-0.023246492985971947,18.0,6.0,6.0,6.0,6.0
210,-0.023166332665330663,18.0,6.0,6.0,6.0,6.0
211,-0.02308617234468938,18.0,6.0,6.0,6.0,6.0
212,-0.0230060120240481,18.0,6.0,6.0,6.0,6.0
213,-0.022925851703406816,18.0,6.0,6.0,6.0,6.0
214,-0.022845691382765532,18.0,6.0,6.0,6.0,6.0
215,-0.022765531062124252,18.0,6.0,6.0,6.0,6.0
216,-0.02268537074148297,18.0,6.0,6.0,6.0,6.0
217,-0.022605210420841685,18.0,6.0,6.0,6.0,6.0
218,-0.0225250501002004,18.0,6.0,6.0,6.0,6.0
219,-0.02244488977955912,18.0,6.0,6.0,6.0,6.0
220,-0.022364729458917838,18.0,6.0,6.0,6.0,6.0
221,-0.022284569138276554,18.0,6.0,6.0,6.0,6.0
222,-0.022204408817635274,18.0,6.0,6.0,6.0,6.0
223,-0.02212424849699399,18.0,6.0,6.0,6.0,6.0
224,-0.022044088176352707,18.0,6.0,6.0,6.0,6.0
225,-0.021963927855711426,18.0,6.0,6.0,6.0,6.0
226,-0.021883767535070143,18.0,6.0,6.0,6.0,6.0
227,-0.02180360721442886,18.0,6.0,6.0,6.0,6.0
228,-0.021723446893787576,18.0,6.0,6.0,6.0,6.0
229,-0.021643286573146295,18.0,6.0,6.0,6.0,6.0
230,-0.021563126252505012,18.0,6.0,6.0,6.0,6.0
231,-0.021482965931863728,18.0,6.0,6.0,6.0,6.0
232,-0.021402805611222448,18.0,6.0,6.0,6.0,6.0
233,-0.021322645290581164,18.0,6.0,6.0,6.0,6.0
234,-0.02124248496993988,18.0,6.0,6.0,6.0,6.0
235,-0.0211623246492986,18.0,6.0,6.0,6.0,6.0
236,-0.021082164328657317,18.0,6.0,6.0,6.0,6.0
237,-0.021002004008016033,18.0,6.0,6.0,6.0,6.0
238,-0.02092184368737475,18.0,6.0,6.0,6.0,6.0
239,-0.02084168336673347,18.0,6.0,6.0,6.0,6.0
240,-0.020761523046092186,18.0,6.0,6.0,6.0,6.0
241,-0.020681362725450902,18.0,6.0,6.0,6.0,6.0
242,-0.020601202404809622,18.0,6.0,6.0,6.0,6.0
243,-0.02052104208416834,18.0,6.0,6.0,6.0,6.0
244,-0.020440881763527055,18.0,6.0,6.0,6.0,6.0
245,-0.020360721442885775,18.0,6.0,6.0,6.0,6.0
246,-0.02028056112224449,18.0,6.0,6.0,6.0,6.0
247,-0.020200400801603208,18.0,6.0,6.0,6.0,6.0
248,-0.020120240480961928,18.0,6.0,6.0,6.0,6.0
249,-0.020040080160320644,18.0,18.0,6.0,6.0,6.0
250,-0.01995991983967936,18.0,18.0,6.0,6.0,6.0
251,-0.019879759519038077,18.0,18.0,6.0,6.0,6.0
252,-0.019799599198396797,18.0,18.0,6.0,6.0,6.0
253,-0.019719438877755513,18.0,18.0,6.0,6.0,6.0
254,-0.01963927855711423,18.0,18.0,6.0,6.0,6.0
255,-0.01955911823647295,18.0,18.0,6.0,6.0,6.0
256,-0.019478957915831666,18.0,18.0,6.0,6.0,6.0
257,-0.019398797595190382,18.0,18.0,6.0,6.0,6.0
258,-0.019318637274549102,18.0,18.0,6.0,6.0,6.0
259,-0.019238476953907818,18.0,18.0,6.0,6.0,6.0
260,-0.019158316633266535,18.0,18.0,6.0,6.0,6.0
261,-0.01907815631262525,18.0,18.0,6.0,6.0,6.0
262,-0.01899799599198397,18.0,18.0,6.0,6.0,6.0
263,-0.018917835671342687,18.0,18.0,6.0,6.0,6.0
264,-0.018837675350701404,18.0,18.0,6.0,6.0,6.0
265,-0.018757515030060123,18.0,18.0,6.0,6.0,6.0
266,-0.01867735470941884,18.0,18.0,6.0,6.0,6.0
267,-0.018597194388777556,18.0,18.0,6.0,6.0,6.0
268,-0.018517034068136276,18.0,18.0,6.0,6.0,6.0
269,-0.018436873747494992,18.0,18.0,6.0,6.0,6.0
270,-0.01835671342685371,18.0,18.0,6.0,6.0,6.0
271,-0.018276553106212425,18.0,18.0,6.0,6.0,6.0
272,-0.018196392785571145,18.0,18.0,6.0,6.0,6.0
273,-0.01811623246492986,18.0,18.0,6.0,6.0,6.0
274,-0.018036072144288578,18.0,18.0,6.0,6.0,6.0
275,-0.017955911823647298,18.0,18.0,6.0,6.0,6.0
276,-0.017875751503006014,18.0,18.0,6.0,6.0,6.0
277,-0.01779559118236473,18.0,18.0,6.0,6.0,6.0
278,-0.01771543086172345,18.0,18.0,6.0,6.0,6.0
279,-0.017635270541082167,18.0,18.0,6.0,6.0,6.0
280,-0.017555110220440883,18.0,18.0,6.0,6.0,6.0
281,-0.0174749498997996,18.0,18.0,6.0,6.0,6.0
282,-0.01739478957915832,18.0,18.0,6.0,6.0,6.0
283,-0.017314629258517036,18.0,18.0,6.0,6.0,6.0
284,-0.017234468937875752,18.0,18.0,6.0,6.0,6.0
285,-0.017154308617234472,18.0,18.0,6.0,6.0,6.0
286,-0.01707414829659319,18.0,18.0,6.0,6.0,6.0
287,-0.016993987975951905,18.0,18.0,6.0,6.0,6.0
288,-0.016913827655310625,18.0,18.0,6.0,6.0,6.0
289,-0.01683366733466934,18.0,18.0,6.0,6.0,6.0
290,-0.016753507014028057,18.0,18.0,6.0,6.0,6.0
291,-0.016673346693386774,18.0,18.0,6.0,6.0,6.0
292,-0.016593186372745494,18.0,18.0,6.0,6.0,6.0
293,-0.01651302605210421,18.0,18.0,6.0,6.0,6.0
294,-0.016432865731462926,18.0,18.0,6.0,6.0,6.0
295,-0.016352705410821646,18.0,18.0,6.0,6.0,6.0
296,-0.016272545090180363,18.0,18.0,6.0,6.0,6.0
297,-0.01619238476953908,18.0,18.0,6.0,6.0,6.0
298,-0.0161122244488978,18.0,18.0,6.0,6.0,6.0
299,-0.016032064128256515,18.0,18.0,6.0,6.0,6.0
300,-0.01595190380761523,18.0,18.0,6.0,6.0,6.0
301,-0.015871743486973948,18.0,18.0,6.0,6.0,6.0
302,-0.015791583166332668,18.0,18.0,6.0,6.0,6.0
303,-0.015711422845691384,18.0,18.0,6.0,6.0,6.0
304,-0.0156312625250501,18.0,18.0,6.0,6.0,6.0
305,-0.015551102204408819,18.0,18.0,6.0,6.0,6.0
306,-0.015470941883767537,18.0,18.0,6.0,6.0,6.0
307,-0.015390781563126253,18.0,18.0,6.0,6.0,6.0
308,-0.015310621242484971,18.0,18.0,6.0,6.0,6.0
309,-0.01523046092184369,18.0,18.0,6.0,6.0,6.0
310,-0.015150300601202406,18.0,18.0,6.0,6.0,6.0
311,-0.015070140280561124,18.0,18.0,6.0,6.0,6.0
312,-0.014989979959919842,18.0,18.0,6.0,6.0,6.0
313,-0.014909819639278558,18.0,18.0,6.0,6.0,6.0
314,-0.014829659318637277,18.0,18.0,6.0,6.0,6.0
315,-0.014749498997995993,18.0,18.0,6.0,6.0,6.0
316,-0.014669338677354711,18.0,18.0,6.0,6.0,6.0
317,-0.01458917835671343,18.0,18.0,6.0,6.0,6.0
318,-0.014509018036072146,18.0,18.0,6.0,6.0,6.0
319,-0.014428857715430864,18.0,18.0,6.0,6.0,6.0
320,-0.01434869739478958,18.0,18.0,6.0,6.0,6.0
321,-0.014268537074148298,18.0,18.0,6.0,6.0,6.0
322,-0.014188376753507016,18.0,18.0,6.0,6.0,6.0
323,-0.014108216432865733,18.0,18.0,6.0,6.0,6.0
324,-0.01402805611222445,18.0,18.0,6.0,6.0,6.0
325,-0.013947895791583167,18.0,18.0,6.0,6.0,6.0
326,-0.013867735470941885,18.0,18.0,6.0,6.0,6.0
327,-0.013787575150300603,18.0,18.0,6.0,6.0,6.0
328,-0.01370741482965932,18.0,18.0,6.0,6.0,6.0
329,-0.013627254509018038,18.0,18.0,6.0,6.0,6.0
330,-0.013547094188376754,18.0,18.0,6.0,6.0,6.0
331,-0.013466933867735472,18.0,18.0,6.0,6.0,6.0
332,-0.01338677354709419,18.0,18.0,6.0,6.0,6.0
333,-0.013306613226452907,18.0,18.0,6.0,6.0,6.0
334,-0.013226452905811625,18.0,18.0,6.0,6.0,6.0
335,-0.013146292585170341,18.0,18.0,6.0,6.0,6.0
336,-0.01306613226452906,18.0,18.0,6.0,6.0,6.0
337,-0.012985971943887778,18.0,18.0,6.0,6.0,6.0
338,-0.012905811623246494,18.0,18.0,6.0,6.0,6.0
339,-0.012825651302605212,18.0,18.0,6.0,6.0,6.0
340,-0.012745490981963929,18.0,18.0,6.0,6.0,6.0
341,-0.012665330661322647,18.0,18.0,6.0,6.0,6.0
342,-0.012585170340681365,18.0,18.0,6.0,6.0,6.0
343,-0.012505010020040081,18.0,18.0,6.0,6.0,6.0
344,-0.0124248496993988,18.0,18.0,6.0,6.0,6.0
345,-0.012344689378757516,18.0,18.0,6.0,6.0,6.0
346,-0.012264529058116234,18.0,18.0,6.0,6.0,6.0
347,-0.012184368737474952,18.0,18.0,6.0,6.0,6.0
348,-0.012104208416833668,18.0,18.0,6.0,6.0,6.0
349,-0.012024048096192386,18.0,18.0,6.0,6.0,6.0
350,-0.011943887775551103,18.0,18.0,6.0,6.0,6.0
351,-0.011863727454909821,18.0,18.0,6.0,6.0,6.0
352,-0.011783567134268539,18.0,18.0,6.0,6.0,6.0
353,-0.011703406813627255,18.0,18.0,6.0,6.0,6.0
354,-0.011623246492985973,18.0,18.0,6.0,6.0,6.0
355,-0.01154308617234469,18.0,18.0,6.0,6.0,6.0
356,-0.011462925851703408,18.0,18.0,6.0,6.0,6.0
357,-0.011382765531062126,18.0,18.0,6.0,6.0,6.0
358,-0.011302605210420842,18.0,18.0,6.0,6.0,6.0
359,-0.01122244488977956,18.0,18.0,6.0,6.0,6.0
360,-0.011142284569138277,18.0,18.0,6.0,6.0,6.0
361,-0.011062124248496995,18.0,18.0,6.0,6.0,6.0
362,-0.010981963927855713,18.0,18.0,6.0,6.0,6.0
363,-0.01090180360721443,18.0,18.0,6.0,6.0,6.0
364,-0.010821643286573148,18.0,18.0,6.0,6.0,6.0
365,-0.010741482965931864,18.0,18.0,6.0,6.0,6.0
366,-0.010661322645290582,15.0,18.0,6.0,6.0,6.0
367,-0.0105811623246493,15.0,18.0,6.0,6.0,6.0
368,-0.010501002004008017,15.0,18.0,6.0,6.0,6.0
369,-0.010420841683366735,15.0,18.0,6.0,6.0,6.0
370,-0.010340681362725451,15.0,18.0,6.0,6.0,6.0
371,-0.01026052104208417,15.0,18.0,6.0,6.0,6.0
372,-0.010180360721442887,15.0,18.0,6.0,6.0,6.0
373,-0.010100200400801604,15.0,18.0,6.0,6.0,6.0
374,-0.010020040080160322,15.0,18.0,6.0,6.0,6.0
375,-0.009939879759519038,15.0,18.0,6.0,6.0,6.0
376,-0.009859719438877756,15.0,18.0,6.0,6.0,6.0
377,-0.009779559118236475,15.0,18.0,6.0,6.0,6.0
378,-0.009699398797595191,15.0,18.0,6.0,6.0,6.0
379,-0.009619238476953909,15.0,18.0,6.0,6.0,6.0
380,-0.009539078156312625,15.0,18.0,6.0,6.0,6.0
381,-0.009458917835671344,15.0,18.0,6.0,6.0,6.0
382,-0.009378757515030062,15.0,18.0,6.0,6.0,6.0
383,-0.009298597194388778,15.0,18.0,6.0,6.0,6.0
384,-0.009218436873747496,15.0,18.0,6.0,6.0,6.0
385,-0.009138276553106213,15.0,18.0,6.0,6.0,6.0
386,-0.00905811623246493,15.0,18.0,6.0,6.0,6.0
387,-0.008977955911823649,15.0,18.0,6.0,6.0,6.0
388,-0.008897795591182365,15.0,18.0,6.0,6.0,6.0
389,-0.008817635270541083,15.0,18.0,6.0,6.0,6.0
390,-0.0087374749498998,15.0,18.0,6.0,6.0,6.0
391,-0.008657314629258518,15.0,18.0,6.0,6.0,6.0
392,-0.008577154308617236,15.0,18.0,6.0,6.0,6.0
393,-0.008496993987975952,15.0,18.0,6.0,6.0,6.0
394,-0.00841683366733467,15.0,18.0,6.0,6.0,6.0
395,-0.008336673346693387,15.0,18.0,6.0,6.0,6.0
396,-0.008256513026052105,15.0,18.0,6.0,6.0,6.0
397,-0.008176352705410823,15.0,18.0,6.0,6.0,6.0
398,-0.00809619238476954,15.0,18.0,6.0,6.0,6.0
399,-0.008016032064128258,15.0,18.0,6.0,6.0,6.0
400,-0.007935871743486974,15.0,18.0,6.0,6.0,6.0
401,-0.007855711422845692,15.0,18.0,6.0,6.0,6.0
402,-0.007775551102204409,15.0,18.0,6.0,6.0,6.0
403,-0.007695390781563127,15.0,18.0,6.0,6.0,6.0
404,-0.007615230460921845,15.0,18.0,6.0,6.0,6.0
405,-0.007535070140280562,15.0,18.0,6.0,6.0,6.0
406,-0.007454909819639279,15.0,18.0,6.0,6.0,6.0
407,-0.0073747494989979965,15.0,18.0,6.0,6.0,6.0
408,-0.007294589178356715,15.0,18.0,6.0,6.0,6.0
409,-0.007214428857715432,15.0,18.0,6.0,6.0,6.0
410,-0.007134268537074149,15.0,18.0,6.0,6.0,6.0
411,-0.007054108216432866,15.0,18.0,6.0,6.0,6.0
412,-0.006973947895791584,15.0,18.0,6.0,6.0,6.0
413,-0.006893787575150302,15.0,18.0,6.0,6.0,6.0
414,-0.006813627254509019,15.0,18.0,6.0,6.0,6.0
415,-0.006733466933867736,15.0,18.0,6.0,6.0,6.0
416,-0.0066533066132264534,15.0,18.0,6.0,6.0,6.0
417,-0.006573146292585171,15.0,18.0,6.0,6.0,6.0
418,-0.006492985971943889,15.0,18.0,6.0,6.0,6.0
419,-0.006412825651302606,15.0,18.0,6.0,6.0,6.0
420,-0.006332665330661323,15.0,18.0,6.0,6.0,6.0
421,-0.006252505010020041,15.0,18.0,6.0,6.0,6.0
422,-0.006172344689378758,15.0,18.0,6.0,6.0,6.0
423,-0.006092184368737476,15.0,18.0,6.0,6.0,6.0
424,-0.006012024048096193,15.0,18.0,6.0,6.0,6.0
425,-0.0059318637274549104,15.0,18.0,6.0,6.0,6.0
426,-0.005851703406813628,15.0,18.0,6.0,6.0,6.0
427,-0.005771543086172345,15.0,18.0,6.0,6.0,6.0
428,-0.005691382765531063,15.0,18.0,6.0,6.0,6.0
429,-0.00561122244488978,15.0,18.0,6.0,6.0,6.0
