,eta,pure online,best price,payoff(r=0.96),payoff(r=0.98),payoff(r=1.00),payoff(r=1.02),payoff(r=1.04)
0,-0.04,1.1591814999999996,1.1872490000000002,1.1872490000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
1,-0.03991983967935872,1.1591814999999996,1.1872490000000002,1.187243,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
2,-0.03983967935871744,1.1591814999999996,1.1872490000000002,1.187243,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
3,-0.03975951903807615,1.1591814999999996,1.1872490000000002,1.1872265000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
4,-0.03967935871743487,1.1591814999999996,1.1872490000000002,1.1872265000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
5,-0.03959919839679359,1.1591814999999996,1.1872490000000002,1.1872265000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
6,-0.039519038076152306,1.1591814999999996,1.1872490000000002,1.1872265000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
7,-0.039438877755511026,1.1591814999999996,1.1872490000000002,1.1872265000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
8,-0.039358717434869746,1.1591814999999996,1.1872490000000002,1.1872265000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
9,-0.03927855711422846,1.1591814999999996,1.1872490000000002,1.1872265000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
10,-0.03919839679358718,1.1591814999999996,1.1872490000000002,1.1872265000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
11,-0.0391182364729459,1.1591814999999996,1.1872490000000002,1.1871135000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
12,-0.03903807615230461,1.1591814999999996,1.1872490000000002,1.1871135000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
13,-0.03895791583166333,1.1591814999999996,1.1872490000000002,1.1870560000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
14,-0.03887775551102205,1.1591814999999996,1.1872490000000002,1.1869855000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
15,-0.038797595190380764,1.1591814999999996,1.1872490000000002,1.1869855000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
16,-0.038717434869739484,1.1591814999999996,1.1872490000000002,1.1869855000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
17,-0.038637274549098204,1.1591814999999996,1.1872490000000002,1.1869855000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
18,-0.03855711422845692,1.1591814999999996,1.1872490000000002,1.1869855000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
19,-0.038476953907815636,1.1591814999999996,1.1872490000000002,1.1868880000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
20,-0.03839679358717435,1.1591814999999996,1.1872490000000002,1.1868880000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
21,-0.03831663326653307,1.1591814999999996,1.1872490000000002,1.1868880000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
22,-0.03823647294589179,1.1591814999999996,1.1872490000000002,1.1868880000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
23,-0.0381563126252505,1.1591814999999996,1.1872490000000002,1.1868880000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
24,-0.03807615230460922,1.1591814999999996,1.1872490000000002,1.1868665000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
25,-0.03799599198396794,1.1591814999999996,1.1872490000000002,1.1868665000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
26,-0.037915831663326655,1.1591814999999996,1.1872490000000002,1.1868665000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
27,-0.037835671342685374,1.1591814999999996,1.1872490000000002,1.1868665000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
28,-0.037755511022044094,1.1591814999999996,1.1872490000000002,1.1868665000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
29,-0.03767535070140281,1.1591814999999996,1.1872490000000002,1.1868665000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
30,-0.03759519038076153,1.1591814999999996,1.1872490000000002,1.1868665000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
31,-0.03751503006012025,1.1591814999999996,1.1872490000000002,1.1868300000000003,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
32,-0.03743486973947896,1.1591814999999996,1.1872490000000002,1.1867445,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
33,-0.03735470941883768,1.1591814999999996,1.1872490000000002,1.1867445,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
34,-0.0372745490981964,1.1591814999999996,1.1872490000000002,1.1867445,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
35,-0.03719438877755511,1.1591814999999996,1.1872490000000002,1.1867445,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
36,-0.03711422845691383,1.1591814999999996,1.1872490000000002,1.1867445,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
37,-0.03703406813627255,1.1591814999999996,1.1872490000000002,1.1867445,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
38,-0.036953907815631265,1.1591814999999996,1.1872490000000002,1.1859484999999999,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
39,-0.036873747494989985,1.1591814999999996,1.1872490000000002,1.1859484999999999,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
40,-0.0367935871743487,1.1591814999999996,1.1872490000000002,1.1857399999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
41,-0.03671342685370742,1.1591814999999996,1.1872490000000002,1.1857399999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
42,-0.03663326653306614,1.1591814999999996,1.1872490000000002,1.1857399999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
43,-0.03655310621242485,1.1591814999999996,1.1872490000000002,1.1857399999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
44,-0.03647294589178357,1.1591814999999996,1.1872490000000002,1.1857399999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
45,-0.03639278557114229,1.1591814999999996,1.1872490000000002,1.1857399999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
46,-0.036312625250501,1.1591814999999996,1.1872490000000002,1.1857399999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
47,-0.03623246492985972,1.1591814999999996,1.1872490000000002,1.1855819999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
48,-0.03615230460921844,1.1591814999999996,1.1872490000000002,1.1855819999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
49,-0.036072144288577156,1.1591814999999996,1.1872490000000002,1.1855819999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
50,-0.035991983967935876,1.1591814999999996,1.1872490000000002,1.1855819999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
51,-0.035911823647294595,1.1591814999999996,1.1872490000000002,1.1855819999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
52,-0.03583166332665331,1.1591814999999996,1.1872490000000002,1.1853294999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
53,-0.03575150300601203,1.1591814999999996,1.1872490000000002,1.1853294999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
54,-0.03567134268537075,1.1591814999999996,1.1872490000000002,1.1853294999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
55,-0.03559118236472946,1.1591814999999996,1.1872490000000002,1.1853294999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
56,-0.03551102204408818,1.1591814999999996,1.1872490000000002,1.1853294999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
57,-0.0354308617234469,1.1591814999999996,1.1872490000000002,1.1853294999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
58,-0.035350701402805614,1.1591814999999996,1.1872490000000002,1.1853024999999997,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
59,-0.03527054108216433,1.1591814999999996,1.1872490000000002,1.1850174999999996,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
60,-0.035190380761523046,1.1591814999999996,1.1872490000000002,1.1850174999999996,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
61,-0.035110220440881766,1.1591814999999996,1.1872490000000002,1.1850174999999996,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
62,-0.035030060120240486,1.1591814999999996,1.1872490000000002,1.1850174999999996,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
63,-0.0349498997995992,1.1591814999999996,1.1872490000000002,1.1850174999999996,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
64,-0.03486973947895792,1.1591814999999996,1.1872490000000002,1.1850174999999996,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
65,-0.03478957915831664,1.1591814999999996,1.1872490000000002,1.1850174999999996,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
66,-0.03470941883767535,1.1591814999999996,1.1872490000000002,1.1850174999999996,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
67,-0.03462925851703407,1.1591814999999996,1.1872490000000002,1.1846864999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
68,-0.03454909819639279,1.1591814999999996,1.1872490000000002,1.1846404999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
69,-0.034468937875751504,1.1591814999999996,1.1872490000000002,1.1844679999999999,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
70,-0.034388777555110224,1.1591814999999996,1.1872490000000002,1.1844679999999999,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
71,-0.034308617234468944,1.1591814999999996,1.1872490000000002,1.1837559999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
72,-0.03422845691382766,1.1591814999999996,1.1872490000000002,1.1837559999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
73,-0.03414829659318638,1.1591814999999996,1.1872490000000002,1.1837559999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
74,-0.034068136272545096,1.1591814999999996,1.1872490000000002,1.1837559999999998,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
75,-0.03398797595190381,1.1591814999999996,1.1872490000000002,1.1829505000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
76,-0.03390781563126253,1.1591814999999996,1.1872490000000002,1.1822530000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
77,-0.03382765531062125,1.1591814999999996,1.1872490000000002,1.1822530000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
78,-0.03374749498997996,1.1591814999999996,1.1872490000000002,1.1815060000000002,1.1466195000000001,1.1466195000000001,1.1466195000000001,1.1466195000000001
