,eta,"count(Hn=0.100, Hp=0.100)","count(Hn=0.200, Hp=0.200)","count(Hn=0.300, Hp=0.300)","count(Hn=0.400, Hp=0.400)","count(Hn=0.500, Hp=0.500)"
193,-0.3066132264529058,,,,20.0,20.0
194,-0.30561122244488975,,,,20.0,20.0
195,-0.3046092184368737,,,,20.0,20.0
196,-0.3036072144288577,,,,20.0,20.0
197,-0.30260521042084165,,,,20.0,20.0
198,-0.3016032064128256,,,,20.0,20.0
199,-0.3006012024048096,,,,20.0,20.0
200,-0.29959919839679355,,,20.0,20.0,20.0
201,-0.2985971943887775,,,20.0,20.0,20.0
202,-0.2975951903807615,,,20.0,20.0,20.0
203,-0.29659318637274545,,,20.0,20.0,20.0
204,-0.2955911823647294,,,20.0,20.0,20.0
205,-0.2945891783567134,,,20.0,20.0,20.0
206,-0.29358717434869736,,,20.0,20.0,20.0
207,-0.2925851703406813,,,20.0,20.0,20.0
208,-0.2915831663326653,,,20.0,20.0,20.0
209,-0.29058116232464926,,,20.0,20.0,20.0
210,-0.2895791583166332,,,20.0,20.0,20.0
211,-0.2885771543086172,,,20.0,20.0,20.0
212,-0.28757515030060116,,,20.0,20.0,20.0
213,-0.2865731462925851,,,20.0,20.0,20.0
214,-0.2855711422845691,,,20.0,20.0,20.0
215,-0.28456913827655306,,,20.0,20.0,20.0
216,-0.283567134268537,,,20.0,20.0,20.0
217,-0.282565130260521,,,20.0,20.0,20.0
218,-0.281563126252505,,,20.0,20.0,20.0
219,-0.280561122244489,,,20.0,20.0,20.0
220,-0.27955911823647295,,,20.0,20.0,20.0
221,-0.2785571142284569,,,20.0,20.0,20.0
222,-0.2775551102204409,,,20.0,20.0,20.0
223,-0.27655310621242485,,,20.0,20.0,20.0
224,-0.2755511022044088,,,20.0,20.0,20.0
225,-0.2745490981963928,,,20.0,20.0,20.0
226,-0.27354709418837675,,,20.0,20.0,20.0
227,-0.2725450901803607,,,20.0,20.0,20.0
228,-0.2715430861723447,,,20.0,20.0,20.0
229,-0.27054108216432865,,,20.0,20.0,20.0
230,-0.2695390781563126,,,20.0,20.0,20.0
231,-0.2685370741482966,,,20.0,20.0,20.0
232,-0.26753507014028055,,,20.0,20.0,20.0
233,-0.2665330661322645,,,20.0,20.0,20.0
234,-0.2655310621242485,,,20.0,20.0,20.0
235,-0.26452905811623245,,,20.0,20.0,20.0
236,-0.2635270541082164,,,20.0,20.0,20.0
237,-0.2625250501002004,,,20.0,20.0,20.0
238,-0.26152304609218435,,,20.0,20.0,20.0
239,-0.2605210420841683,,,20.0,20.0,20.0
240,-0.2595190380761523,,,20.0,20.0,20.0
241,-0.25851703406813625,,,20.0,20.0,20.0
242,-0.2575150300601202,,,20.0,20.0,20.0
243,-0.2565130260521042,,,20.0,20.0,20.0
244,-0.25551102204408815,,,20.0,20.0,20.0
245,-0.2545090180360721,,,20.0,20.0,20.0
246,-0.2535070140280561,,,20.0,20.0,20.0
247,-0.25250501002004005,,,20.0,20.0,20.0
248,-0.251503006012024,,,20.0,20.0,20.0
249,-0.250501002004008,,,20.0,20.0,20.0
250,-0.24949899799599196,,,20.0,20.0,20.0
251,-0.24849699398797592,,,20.0,20.0,20.0
252,-0.2474949899799599,,,20.0,20.0,20.0
253,-0.24649298597194386,,,20.0,20.0,20.0
254,-0.24549098196392782,,,20.0,20.0,20.0
255,-0.2444889779559118,,,20.0,20.0,20.0
256,-0.24348697394789579,,,20.0,20.0,20.0
257,-0.24248496993987975,,,20.0,20.0,20.0
258,-0.24148296593186372,,,20.0,20.0,20.0
259,-0.24048096192384769,,,20.0,20.0,20.0
260,-0.23947895791583165,,,20.0,20.0,20.0
261,-0.23847695390781562,,,20.0,20.0,20.0
262,-0.2374749498997996,,,20.0,20.0,20.0
263,-0.23647294589178355,,,20.0,20.0,20.0
264,-0.23547094188376752,,,20.0,20.0,20.0
265,-0.2344689378757515,,,20.0,20.0,20.0
266,-0.23346693386773545,,,20.0,20.0,20.0
267,-0.23246492985971942,,,20.0,20.0,20.0
268,-0.2314629258517034,,,20.0,20.0,20.0
269,-0.23046092184368736,,,20.0,20.0,20.0
270,-0.22945891783567132,,,20.0,20.0,20.0
271,-0.2284569138276553,,,20.0,20.0,20.0
272,-0.22745490981963926,,,20.0,20.0,20.0
273,-0.22645290581162322,,,20.0,20.0,20.0
274,-0.2254509018036072,,,20.0,20.0,20.0
275,-0.22444889779559116,,,20.0,20.0,20.0
276,-0.22344689378757512,,,20.0,20.0,20.0
277,-0.2224448897795591,,,20.0,20.0,20.0
278,-0.22144288577154306,,,20.0,20.0,20.0
279,-0.22044088176352702,,,20.0,20.0,20.0
280,-0.219438877755511,,,20.0,20.0,20.0
281,-0.21843687374749496,,,20.0,20.0,20.0
282,-0.21743486973947895,,,20.0,20.0,20.0
283,-0.21643286573146292,,,20.0,20.0,20.0
284,-0.2154308617234469,,,20.0,20.0,20.0
285,-0.21442885771543085,,,20.0,20.0,20.0
286,-0.21342685370741482,,,20.0,20.0,20.0
287,-0.2124248496993988,,,20.0,20.0,20.0
288,-0.21142284569138275,,,20.0,20.0,20.0
289,-0.21042084168336672,,,20.0,20.0,20.0
290,-0.2094188376753507,,,20.0,20.0,20.0
291,-0.20841683366733466,,,20.0,20.0,20.0
292,-0.20741482965931862,,,20.0,20.0,20.0
293,-0.2064128256513026,,,20.0,20.0,20.0
294,-0.20541082164328656,,,20.0,20.0,20.0
295,-0.20440881763527052,,,20.0,20.0,20.0
296,-0.2034068136272545,,,20.0,20.0,20.0
297,-0.20240480961923846,,,20.0,20.0,20.0
298,-0.20140280561122242,,,20.0,20.0,20.0
299,-0.2004008016032064,,,20.0,20.0,20.0
300,-0.19939879759519036,,20.0,20.0,20.0,20.0
301,-0.19839679358717432,,20.0,20.0,20.0,20.0
302,-0.1973947895791583,,20.0,20.0,20.0,20.0
303,-0.19639278557114226,,20.0,20.0,20.0,20.0
304,-0.19539078156312623,,20.0,20.0,20.0,20.0
305,-0.1943887775551102,,20.0,20.0,20.0,20.0
306,-0.19338677354709416,,20.0,20.0,20.0,20.0
307,-0.19238476953907813,,20.0,20.0,20.0,20.0
308,-0.19138276553106212,,20.0,20.0,20.0,20.0
309,-0.1903807615230461,,20.0,20.0,20.0,20.0
310,-0.18937875751503006,,20.0,20.0,20.0,20.0
311,-0.18837675350701402,,20.0,20.0,20.0,20.0
312,-0.187374749498998,,20.0,20.0,20.0,20.0
313,-0.18637274549098196,,20.0,20.0,20.0,20.0
314,-0.18537074148296592,,20.0,20.0,20.0,20.0
315,-0.1843687374749499,,20.0,20.0,20.0,20.0
316,-0.18336673346693386,,20.0,20.0,20.0,20.0
317,-0.18236472945891782,,20.0,20.0,20.0,20.0
318,-0.1813627254509018,,20.0,20.0,20.0,20.0
319,-0.18036072144288576,,20.0,20.0,20.0,20.0
320,-0.17935871743486972,,20.0,20.0,20.0,20.0
321,-0.1783567134268537,,20.0,20.0,20.0,20.0
322,-0.17735470941883766,,20.0,20.0,20.0,20.0
323,-0.17635270541082163,,20.0,20.0,20.0,20.0
324,-0.1753507014028056,,20.0,20.0,20.0,20.0
325,-0.17434869739478956,,20.0,20.0,20.0,20.0
326,-0.17334669338677353,,20.0,20.0,20.0,20.0
327,-0.1723446893787575,,20.0,20.0,20.0,20.0
328,-0.17134268537074146,,20.0,20.0,20.0,20.0
329,-0.17034068136272543,,20.0,20.0,20.0,20.0
330,-0.1693386773547094,,20.0,20.0,20.0,20.0
331,-0.16833667334669336,,20.0,20.0,20.0,20.0
332,-0.16733466933867733,,20.0,20.0,20.0,20.0
333,-0.16633266533066132,,20.0,20.0,20.0,20.0
334,-0.1653306613226453,,20.0,20.0,20.0,20.0
335,-0.16432865731462926,,20.0,20.0,20.0,20.0
336,-0.16332665330661322,,20.0,20.0,20.0,20.0
337,-0.1623246492985972,,20.0,20.0,20.0,20.0
338,-0.16132264529058116,,20.0,20.0,20.0,20.0
339,-0.16032064128256512,,20.0,20.0,20.0,20.0
340,-0.1593186372745491,,20.0,20.0,20.0,20.0
341,-0.15831663326653306,,20.0,20.0,20.0,20.0
342,-0.15731462925851702,,20.0,20.0,20.0,20.0
343,-0.156312625250501,,20.0,20.0,20.0,20.0
344,-0.15531062124248496,,20.0,20.0,20.0,20.0
345,-0.15430861723446893,,20.0,20.0,20.0,20.0
346,-0.1533066132264529,,20.0,20.0,20.0,20.0
347,-0.15230460921843686,,20.0,20.0,20.0,20.0
348,-0.15130260521042083,,20.0,20.0,20.0,20.0
349,-0.1503006012024048,,20.0,20.0,20.0,20.0
350,-0.14929859719438876,,20.0,20.0,20.0,20.0
351,-0.14829659318637273,,20.0,20.0,20.0,20.0
352,-0.1472945891783567,,20.0,20.0,20.0,20.0
353,-0.14629258517034066,,20.0,20.0,20.0,20.0
354,-0.14529058116232463,,20.0,20.0,20.0,20.0
355,-0.1442885771543086,,20.0,20.0,20.0,20.0
356,-0.14328657314629256,,20.0,20.0,20.0,20.0
357,-0.14228456913827653,,20.0,20.0,20.0,20.0
358,-0.1412825651302605,,20.0,20.0,20.0,20.0
359,-0.1402805611222445,,20.0,20.0,20.0,20.0
360,-0.13927855711422846,,20.0,20.0,20.0,20.0
361,-0.13827655310621242,,20.0,20.0,20.0,20.0
362,-0.1372745490981964,,20.0,20.0,20.0,20.0
363,-0.13627254509018036,,20.0,20.0,20.0,20.0
364,-0.13527054108216433,,20.0,20.0,20.0,20.0
365,-0.1342685370741483,,20.0,20.0,20.0,20.0
366,-0.13326653306613226,,20.0,20.0,20.0,20.0
367,-0.13226452905811623,,20.0,20.0,20.0,20.0
368,-0.1312625250501002,,20.0,20.0,20.0,20.0
369,-0.13026052104208416,,20.0,20.0,20.0,20.0
370,-0.12925851703406813,,20.0,20.0,20.0,20.0
371,-0.1282565130260521,,20.0,20.0,20.0,20.0
372,-0.12725450901803606,,20.0,20.0,20.0,20.0
373,-0.12625250501002003,,20.0,20.0,20.0,20.0
374,-0.125250501002004,,20.0,20.0,20.0,20.0
375,-0.12424849699398796,,20.0,20.0,20.0,20.0
376,-0.12324649298597193,,20.0,20.0,20.0,20.0
377,-0.1222444889779559,,20.0,20.0,20.0,20.0
378,-0.12124248496993988,,20.0,20.0,20.0,20.0
379,-0.12024048096192384,,20.0,20.0,20.0,20.0
380,-0.11923847695390781,,20.0,20.0,20.0,20.0
381,-0.11823647294589178,,20.0,20.0,20.0,20.0
382,-0.11723446893787574,,20.0,20.0,20.0,20.0
383,-0.11623246492985971,,20.0,20.0,20.0,20.0
384,-0.11523046092184368,,20.0,20.0,20.0,20.0
385,-0.11422845691382764,,20.0,20.0,20.0,20.0
386,-0.11322645290581161,,20.0,20.0,20.0,20.0
387,-0.11222444889779558,,20.0,20.0,20.0,20.0
388,-0.11122244488977955,,20.0,20.0,20.0,20.0
389,-0.11022044088176351,,20.0,20.0,20.0,20.0
390,-0.10921843687374748,,20.0,20.0,20.0,20.0
391,-0.10821643286573146,,20.0,20.0,20.0,20.0
392,-0.10721442885771543,,20.0,20.0,20.0,20.0
393,-0.1062124248496994,,20.0,20.0,20.0,20.0
394,-0.10521042084168336,,20.0,20.0,20.0,20.0
395,-0.10420841683366733,,20.0,20.0,20.0,20.0
396,-0.1032064128256513,,20.0,20.0,20.0,20.0
397,-0.10220440881763526,,20.0,20.0,20.0,20.0
398,-0.10120240480961923,,20.0,20.0,20.0,20.0
399,-0.1002004008016032,,20.0,20.0,20.0,20.0
400,-0.09919839679358716,20.0,20.0,20.0,20.0,20.0
401,-0.09819639278557113,20.0,20.0,20.0,20.0,20.0
402,-0.0971943887775551,20.0,20.0,20.0,20.0,20.0
403,-0.09619238476953906,20.0,20.0,20.0,20.0,20.0
404,-0.09519038076152304,20.0,20.0,20.0,20.0,20.0
405,-0.09418837675350701,20.0,20.0,20.0,20.0,20.0
406,-0.09318637274549098,20.0,20.0,20.0,20.0,20.0
407,-0.09218436873747494,20.0,20.0,20.0,20.0,20.0
408,-0.09118236472945891,20.0,20.0,20.0,20.0,20.0
409,-0.09018036072144288,20.0,20.0,20.0,20.0,20.0
410,-0.08917835671342685,20.0,20.0,20.0,20.0,20.0
411,-0.08817635270541081,20.0,20.0,20.0,20.0,20.0
412,-0.08717434869739478,20.0,20.0,20.0,20.0,20.0
413,-0.08617234468937875,20.0,20.0,20.0,20.0,20.0
414,-0.08517034068136271,20.0,20.0,20.0,20.0,20.0
415,-0.08416833667334668,20.0,20.0,20.0,20.0,20.0
416,-0.08316633266533066,20.0,20.0,20.0,20.0,20.0
417,-0.08216432865731463,20.0,20.0,20.0,20.0,20.0
418,-0.0811623246492986,20.0,20.0,20.0,20.0,20.0
419,-0.08016032064128256,20.0,20.0,20.0,20.0,20.0
420,-0.07915831663326653,20.0,20.0,20.0,20.0,20.0
421,-0.0781563126252505,20.0,20.0,20.0,20.0,20.0
422,-0.07715430861723446,20.0,20.0,20.0,20.0,20.0
423,-0.07615230460921843,20.0,20.0,20.0,20.0,20.0
424,-0.0751503006012024,20.0,20.0,20.0,20.0,20.0
425,-0.07414829659318636,20.0,20.0,20.0,20.0,20.0
426,-0.07314629258517033,20.0,20.0,20.0,20.0,20.0
427,-0.0721442885771543,20.0,20.0,20.0,20.0,20.0
428,-0.07114228456913826,20.0,20.0,20.0,20.0,20.0
429,-0.07014028056112225,20.0,20.0,20.0,20.0,20.0
430,-0.06913827655310621,20.0,20.0,20.0,20.0,20.0
431,-0.06813627254509018,20.0,20.0,20.0,20.0,20.0
432,-0.06713426853707415,20.0,20.0,20.0,20.0,20.0
433,-0.06613226452905811,20.0,20.0,20.0,20.0,20.0
434,-0.06513026052104208,20.0,20.0,20.0,20.0,20.0
435,-0.06412825651302605,20.0,20.0,20.0,20.0,20.0
436,-0.06312625250501001,20.0,20.0,20.0,20.0,20.0
437,-0.06212424849699398,20.0,20.0,20.0,20.0,20.0
438,-0.06112224448897795,20.0,20.0,20.0,20.0,20.0
439,-0.06012024048096192,20.0,20.0,20.0,20.0,20.0
440,-0.05911823647294589,20.0,20.0,20.0,20.0,20.0
441,-0.058116232464929855,20.0,20.0,20.0,20.0,20.0
442,-0.05711422845691382,20.0,20.0,20.0,20.0,20.0
443,-0.05611222444889779,20.0,20.0,20.0,20.0,20.0
444,-0.055110220440881756,20.0,20.0,20.0,20.0,20.0
445,-0.05410821643286573,20.0,20.0,20.0,20.0,20.0
446,-0.0531062124248497,20.0,20.0,20.0,20.0,20.0
447,-0.052104208416833664,20.0,20.0,20.0,20.0,20.0
448,-0.05110220440881763,20.0,20.0,20.0,20.0,20.0
449,-0.0501002004008016,20.0,20.0,20.0,20.0,20.0
450,-0.049098196392785565,20.0,20.0,20.0,20.0,20.0
451,-0.04809619238476953,20.0,20.0,20.0,20.0,20.0
452,-0.047094188376753505,20.0,20.0,20.0,20.0,20.0
453,-0.04609218436873747,20.0,20.0,20.0,20.0,20.0
454,-0.04509018036072144,20.0,20.0,20.0,20.0,20.0
455,-0.044088176352705406,20.0,20.0,20.0,20.0,20.0
456,-0.04308617234468937,20.0,20.0,20.0,20.0,20.0
457,-0.04208416833667334,20.0,20.0,20.0,20.0,20.0
458,-0.041082164328657314,20.0,20.0,20.0,20.0,20.0
459,-0.04008016032064128,20.0,20.0,20.0,20.0,20.0
460,-0.03907815631262525,20.0,20.0,20.0,20.0,20.0
461,-0.038076152304609215,20.0,20.0,20.0,20.0,20.0
462,-0.03707414829659318,20.0,20.0,20.0,20.0,20.0
463,-0.03607214428857715,20.0,20.0,20.0,20.0,20.0
464,-0.03507014028056112,20.0,20.0,20.0,20.0,20.0
465,-0.03406813627254509,20.0,20.0,20.0,20.0,20.0
466,-0.033066132264529056,20.0,20.0,20.0,20.0,20.0
467,-0.03206412825651302,20.0,20.0,20.0,20.0,20.0
468,-0.03106212424849699,20.0,20.0,20.0,20.0,20.0
469,-0.03006012024048096,20.0,20.0,20.0,20.0,20.0
470,-0.029058116232464928,20.0,20.0,20.0,20.0,20.0
471,-0.028056112224448895,20.0,20.0,20.0,20.0,20.0
472,-0.027054108216432865,20.0,20.0,20.0,20.0,20.0
473,-0.026052104208416832,20.0,20.0,20.0,20.0,20.0
474,-0.0250501002004008,20.0,20.0,20.0,20.0,20.0
475,-0.024048096192384766,20.0,20.0,20.0,20.0,20.0
476,-0.023046092184368736,20.0,20.0,20.0,20.0,20.0
477,-0.022044088176352703,20.0,20.0,20.0,20.0,20.0
478,-0.02104208416833667,20.0,20.0,20.0,20.0,20.0
479,-0.02004008016032064,20.0,20.0,20.0,20.0,20.0
480,-0.019038076152304607,20.0,20.0,20.0,20.0,20.0
481,-0.018036072144288574,20.0,20.0,20.0,20.0,20.0
482,-0.017034068136272545,20.0,20.0,20.0,20.0,20.0
483,-0.01603206412825651,20.0,20.0,20.0,20.0,20.0
484,-0.01503006012024048,20.0,20.0,20.0,20.0,20.0
485,-0.014028056112224447,20.0,20.0,20.0,20.0,20.0
486,-0.013026052104208416,20.0,20.0,20.0,20.0,20.0
487,-0.012024048096192383,20.0,20.0,20.0,20.0,20.0
488,-0.011022044088176352,20.0,20.0,20.0,20.0,20.0
489,-0.01002004008016032,20.0,20.0,20.0,20.0,20.0
490,-0.009018036072144287,20.0,20.0,20.0,20.0,20.0
491,-0.008016032064128256,20.0,20.0,20.0,20.0,20.0
492,-0.007014028056112224,20.0,20.0,20.0,20.0,20.0
493,-0.0060120240480961915,20.0,20.0,20.0,20.0,20.0
494,-0.00501002004008016,20.0,20.0,20.0,20.0,20.0
495,-0.004008016032064128,20.0,20.0,20.0,20.0,20.0
496,-0.0030060120240480957,20.0,20.0,20.0,20.0,20.0
497,-0.002004008016032064,20.0,20.0,20.0,20.0,20.0
498,-0.001002004008016032,20.0,20.0,20.0,20.0,20.0
499,-0.0,20.0,20.0,20.0,20.0,20.0
500,0.0,20.0,20.0,20.0,20.0,20.0
501,0.001002004008016032,20.0,20.0,20.0,20.0,20.0
502,0.002004008016032064,20.0,20.0,20.0,20.0,20.0
503,0.0030060120240480957,20.0,20.0,20.0,20.0,20.0
504,0.004008016032064128,20.0,20.0,20.0,20.0,20.0
505,0.00501002004008016,20.0,20.0,20.0,20.0,20.0
506,0.0060120240480961915,20.0,20.0,20.0,20.0,20.0
507,0.007014028056112224,20.0,20.0,20.0,20.0,20.0
508,0.008016032064128256,20.0,20.0,20.0,20.0,20.0
509,0.009018036072144287,20.0,20.0,20.0,20.0,20.0
510,0.01002004008016032,20.0,20.0,20.0,20.0,20.0
511,0.011022044088176352,20.0,20.0,20.0,20.0,20.0
512,0.012024048096192383,20.0,20.0,20.0,20.0,20.0
513,0.013026052104208416,20.0,20.0,20.0,20.0,20.0
514,0.014028056112224447,20.0,20.0,20.0,20.0,20.0
515,0.01503006012024048,20.0,20.0,20.0,20.0,20.0
516,0.01603206412825651,20.0,20.0,20.0,20.0,20.0
517,0.017034068136272545,20.0,20.0,20.0,20.0,20.0
518,0.018036072144288574,20.0,20.0,20.0,20.0,20.0
519,0.019038076152304607,20.0,20.0,20.0,20.0,20.0
520,0.02004008016032064,20.0,20.0,20.0,20.0,20.0
521,0.02104208416833667,20.0,20.0,20.0,20.0,20.0
522,0.022044088176352703,20.0,20.0,20.0,20.0,20.0
523,0.023046092184368736,20.0,20.0,20.0,20.0,20.0
524,0.024048096192384766,20.0,20.0,20.0,20.0,20.0
525,0.0250501002004008,20.0,20.0,20.0,20.0,20.0
