,eta,pure online,best price,payoff(r=0.50),payoff(r=0.75),payoff(r=1.00),payoff(r=1.50)
200,-2.896800148151048,217.3,281.8,183.4,183.4,183.4,183.4
201,-2.895799526338215,217.3,281.8,183.4,183.4,183.4,183.4
202,-2.8947989045253824,217.3,281.8,183.4,183.4,183.4,183.4
203,-2.8937982827125497,217.3,281.8,183.4,183.4,183.4,183.4
204,-2.8927976608997166,217.3,281.8,183.4,183.4,183.4,183.4
205,-2.891797039086884,217.3,281.8,183.4,183.4,183.4,183.4
206,-2.8907964172740512,217.3,281.8,183.4,183.4,183.4,183.4
207,-2.889795795461218,217.3,281.8,183.4,183.4,183.4,183.4
208,-2.8887951736483855,217.3,281.8,183.4,183.4,183.4,183.4
209,-2.8877945518355523,217.3,281.8,183.4,183.4,183.4,183.4
210,-2.8867939300227197,217.3,281.8,183.4,183.4,183.4,183.4
211,-2.885793308209887,217.3,281.8,183.4,183.4,183.4,183.4
212,-2.884792686397054,217.3,281.8,183.4,183.4,183.4,183.4
213,-2.883792064584221,217.3,281.8,183.4,183.4,183.4,183.4
214,-2.8827914427713885,217.3,281.8,183.4,183.4,183.4,183.4
215,-2.8817908209585554,217.3,281.8,183.4,183.4,183.4,183.4
216,-2.8807901991457228,217.3,281.8,183.4,183.4,183.4,183.4
217,-2.87978957733289,217.3,281.8,183.4,183.4,183.4,183.4
218,-2.878788955520057,217.3,281.8,183.4,183.4,183.4,183.4
219,-2.8777883337072243,217.3,281.8,183.4,183.4,183.4,183.4
220,-2.876787711894391,217.3,281.8,183.4,183.4,183.4,183.4
221,-2.8757870900815585,217.3,281.8,183.4,183.4,183.4,183.4
222,-2.874786468268726,217.3,281.8,183.4,183.4,183.4,183.4
223,-2.8737858464558927,217.3,281.8,183.4,183.4,183.4,183.4
224,-2.87278522464306,217.3,281.8,183.4,183.4,183.4,183.4
225,-2.8717846028302274,217.3,281.8,183.4,183.4,183.4,183.4
226,-2.8707839810173943,217.3,281.8,183.4,183.4,183.4,183.4
227,-2.8697833592045616,217.3,281.8,183.4,183.4,183.4,183.4
228,-2.868782737391729,217.3,281.8,183.4,183.4,183.4,183.4
229,-2.867782115578896,217.3,281.8,183.4,183.4,183.4,183.4
230,-2.866781493766063,217.3,281.8,183.4,183.4,183.4,183.4
231,-2.86578087195323,217.3,281.8,183.4,183.4,183.4,183.4
232,-2.8647802501403974,217.3,281.8,183.4,183.4,183.4,183.4
233,-2.8637796283275647,217.3,281.8,183.4,183.4,183.4,183.4
234,-2.8627790065147316,217.3,281.8,183.4,183.4,183.4,183.4
235,-2.861778384701899,217.3,281.8,183.4,183.4,183.4,183.4
236,-2.8607777628890663,217.3,281.8,183.4,183.4,183.4,183.4
237,-2.859777141076233,217.3,281.8,183.4,183.4,183.4,183.4
238,-2.8587765192634005,217.3,281.8,183.4,183.4,183.4,183.4
239,-2.857775897450568,217.3,281.8,183.4,183.4,183.4,183.4
240,-2.8567752756377347,217.3,281.8,183.4,183.4,183.4,183.4
241,-2.855774653824902,217.3,281.8,183.4,183.4,183.4,183.4
242,-2.854774032012069,217.3,281.8,183.4,183.4,183.4,183.4
243,-2.8537734101992362,217.3,281.8,183.4,183.4,183.4,183.4
244,-2.8527727883864036,217.3,281.8,183.4,183.4,183.4,183.4
245,-2.8517721665735705,217.3,281.8,183.4,183.4,183.4,183.4
246,-2.850771544760738,217.3,281.8,183.4,183.4,183.4,183.4
247,-2.849770922947905,217.3,281.8,183.4,183.4,183.4,183.4
248,-2.848770301135072,217.3,281.8,183.4,183.4,183.4,183.4
249,-2.8477696793222393,217.3,281.8,183.4,183.4,183.4,183.4
250,-2.8467690575094062,217.3,281.8,183.4,183.4,183.4,183.4
251,-2.8457684356965736,217.3,281.8,183.4,183.4,183.4,183.4
252,-2.844767813883741,217.3,281.8,183.4,183.4,183.4,183.4
253,-2.843767192070908,217.3,281.8,183.4,183.4,183.4,183.4
254,-2.842766570258075,217.3,281.8,183.4,183.4,183.4,183.4
255,-2.8417659484452424,217.3,281.8,183.4,183.4,183.4,183.4
256,-2.8407653266324093,217.3,281.8,183.4,183.4,183.4,183.4
257,-2.8397647048195767,217.3,281.8,183.4,183.4,183.4,183.4
258,-2.838764083006744,217.3,281.8,183.4,183.4,183.4,183.4
259,-2.837763461193911,217.3,281.8,183.4,183.4,183.4,183.4
260,-2.836762839381078,217.3,281.8,183.4,183.4,183.4,183.4
261,-2.835762217568245,217.3,281.8,183.4,183.4,183.4,183.4
262,-2.8347615957554124,217.3,281.8,183.4,183.4,183.4,183.4
263,-2.8337609739425798,217.3,281.8,183.4,183.4,183.4,183.4
264,-2.8327603521297466,217.3,281.8,183.4,183.4,183.4,183.4
265,-2.831759730316914,217.3,281.8,183.4,183.4,183.4,183.4
266,-2.8307591085040813,217.3,281.8,183.4,183.4,183.4,183.4
267,-2.829758486691248,217.3,281.8,183.4,183.4,183.4,183.4
268,-2.8287578648784155,217.3,281.8,183.4,183.4,183.4,183.4
269,-2.827757243065583,217.3,281.8,183.4,183.4,183.4,183.4
270,-2.8267566212527497,217.3,281.8,183.4,183.4,183.4,183.4
271,-2.825755999439917,217.3,281.8,183.4,183.4,183.4,183.4
272,-2.824755377627084,217.3,281.8,183.4,183.4,183.4,183.4
273,-2.8237547558142513,217.3,281.8,183.4,183.4,183.4,183.4
274,-2.8227541340014186,217.3,281.8,183.4,183.4,183.4,183.4
275,-2.8217535121885855,217.3,281.8,183.4,183.4,183.4,183.4
276,-2.820752890375753,217.3,281.8,183.4,183.4,183.4,183.4
277,-2.81975226856292,217.3,281.8,183.4,183.4,183.4,183.4
278,-2.818751646750087,217.3,281.8,183.4,183.4,183.4,183.4
279,-2.8177510249372544,217.3,281.8,183.4,183.4,183.4,183.4
280,-2.8167504031244217,217.3,281.8,183.4,183.4,183.4,183.4
281,-2.8157497813115886,217.3,281.8,183.4,183.4,183.4,183.4
282,-2.814749159498756,217.3,281.8,183.4,183.4,183.4,183.4
283,-2.813748537685923,217.3,281.8,183.4,183.4,183.4,183.4
284,-2.81274791587309,217.3,281.8,183.4,183.4,183.4,183.4
285,-2.8117472940602575,217.3,281.8,183.4,183.4,183.4,183.4
286,-2.8107466722474244,217.3,281.8,183.4,183.4,183.4,183.4
287,-2.8097460504345917,217.3,281.8,183.4,183.4,183.4,183.4
288,-2.808745428621759,217.3,281.8,183.4,183.4,183.4,183.4
289,-2.807744806808926,217.3,281.8,183.4,183.4,183.4,183.4
290,-2.8067441849960932,217.3,281.8,183.4,183.4,183.4,183.4
291,-2.80574356318326,217.3,281.8,183.4,183.4,183.4,183.4
292,-2.8047429413704275,217.3,281.8,183.4,183.4,183.4,183.4
293,-2.803742319557595,217.3,281.8,183.4,183.4,183.4,183.4
294,-2.8027416977447617,217.3,281.8,183.4,183.4,183.4,183.4
295,-2.801741075931929,217.3,281.8,183.4,183.4,183.4,183.4
296,-2.8007404541190963,217.3,281.8,183.4,183.4,183.4,183.4
297,-2.799739832306263,217.3,281.8,183.4,183.4,183.4,183.4
298,-2.7987392104934306,217.3,281.8,183.4,183.4,183.4,183.4
299,-2.797738588680598,217.3,281.8,183.4,183.4,183.4,183.4
300,-2.7967379668677648,217.3,281.8,183.4,183.4,183.4,183.4
301,-2.795737345054932,217.3,281.8,183.4,183.4,183.4,183.4
302,-2.794736723242099,217.3,281.8,183.4,183.4,183.4,183.4
303,-2.7937361014292663,217.3,281.8,183.4,183.4,183.4,183.4
304,-2.7927354796164336,217.3,281.8,183.4,183.4,183.4,183.4
305,-2.7917348578036005,217.3,281.8,183.4,183.4,183.4,183.4
306,-2.790734235990768,217.3,281.8,183.4,183.4,183.4,183.4
307,-2.789733614177935,217.3,281.8,183.4,183.4,183.4,183.4
308,-2.788732992365102,217.3,281.8,183.4,183.4,183.4,183.4
309,-2.7877323705522694,217.3,281.8,183.4,183.4,183.4,183.4
310,-2.7867317487394367,217.3,281.8,183.4,183.4,183.4,183.4
311,-2.7857311269266036,217.3,281.8,183.4,183.4,183.4,183.4
312,-2.784730505113771,217.3,281.8,183.4,183.4,183.4,183.4
313,-2.783729883300938,217.3,281.8,183.4,183.4,183.4,183.4
314,-2.782729261488105,217.3,281.8,183.4,183.4,183.4,183.4
315,-2.7817286396752725,217.3,281.8,183.4,183.4,183.4,183.4
316,-2.7807280178624394,217.3,281.8,183.4,183.4,183.4,183.4
317,-2.7797273960496067,217.3,281.8,183.4,183.4,183.4,183.4
318,-2.778726774236774,217.3,281.8,183.4,183.4,183.4,183.4
319,-2.777726152423941,217.3,281.8,183.4,183.4,183.4,183.4
320,-2.7767255306111083,217.3,281.8,183.4,183.4,183.4,183.4
321,-2.7757249087982756,217.3,281.8,183.4,183.4,183.4,183.4
322,-2.7747242869854425,217.3,281.8,183.4,183.4,183.4,183.4
323,-2.77372366517261,217.3,281.8,183.4,183.4,183.4,183.4
324,-2.7727230433597767,217.3,281.8,183.4,183.4,183.4,183.4
325,-2.771722421546944,217.3,281.8,183.4,183.4,183.4,183.4
326,-2.7707217997341114,217.3,281.8,183.4,183.4,183.4,183.4
327,-2.7697211779212783,217.3,281.8,183.4,183.4,183.4,183.4
328,-2.7687205561084456,217.3,281.8,183.4,183.4,183.4,183.4
329,-2.767719934295613,217.3,281.8,183.4,183.4,183.4,183.4
330,-2.76671931248278,217.3,281.8,183.4,183.4,183.4,183.4
331,-2.765718690669947,217.3,281.8,183.4,183.4,183.4,183.4
332,-2.764718068857114,217.3,281.8,183.4,183.4,183.4,183.4
333,-2.7637174470442814,217.3,281.8,183.4,183.4,183.4,183.4
334,-2.7627168252314487,217.3,281.8,183.4,183.4,183.4,183.4
335,-2.7617162034186156,217.3,281.8,183.4,183.4,183.4,183.4
336,-2.760715581605783,217.3,281.8,183.4,183.4,183.4,183.4
337,-2.7597149597929502,217.3,281.8,183.4,183.4,183.4,183.4
338,-2.758714337980117,217.3,281.8,183.4,183.4,183.4,183.4
339,-2.7577137161672844,217.3,281.8,183.4,183.4,183.4,183.4
340,-2.7567130943544518,217.3,281.8,183.4,183.4,183.4,183.4
341,-2.7557124725416187,217.3,281.8,183.4,183.4,183.4,183.4
342,-2.754711850728786,217.3,281.8,183.4,183.4,183.4,183.4
343,-2.753711228915953,217.3,281.8,183.4,183.4,183.4,183.4
344,-2.75271060710312,217.3,281.8,183.4,183.4,183.4,183.4
