,eta,pure online,best price,payoff(r=0.50),payoff(r=0.75),payoff(r=1.00),payoff(r=1.25),payoff(r=1.50)
0,-0.5,477.58500000000004,977.1200000000001,450.93500000000006,566.55,716.2050000000002,842.15,977.1200000000001
1,-0.499,477.58500000000004,977.1200000000001,462.86500000000007,566.55,716.925,842.15,648.25
2,-0.498,477.58500000000004,977.1200000000001,462.86500000000007,568.05,716.925,842.15,648.25
3,-0.497,477.58500000000004,977.1200000000001,462.86500000000007,568.05,717.6650000000002,852.8399999999999,648.25
4,-0.496,477.58500000000004,977.1200000000001,462.86500000000007,568.05,717.6650000000002,852.8399999999999,648.25
5,-0.495,477.58500000000004,977.1200000000001,462.86500000000007,568.05,717.6650000000002,852.8399999999999,648.25
6,-0.494,477.58500000000004,977.1200000000001,463.31500000000005,568.05,717.6650000000002,852.8399999999999,648.25
7,-0.493,477.58500000000004,977.1200000000001,463.31500000000005,568.05,717.6650000000002,852.8399999999999,648.25
8,-0.492,477.58500000000004,977.1200000000001,463.31500000000005,568.05,717.6650000000002,852.8399999999999,648.25
9,-0.491,477.58500000000004,977.1200000000001,463.31500000000005,568.05,717.6650000000002,852.8399999999999,648.25
10,-0.49,477.58500000000004,977.1200000000001,463.31500000000005,568.05,717.6650000000002,855.6700000000001,648.25
11,-0.489,477.58500000000004,977.1200000000001,463.31500000000005,568.05,717.6650000000002,855.6700000000001,648.25
12,-0.488,477.58500000000004,977.1200000000001,463.31500000000005,568.05,717.6650000000002,855.6700000000001,648.25
13,-0.487,477.58500000000004,977.1200000000001,463.31500000000005,568.6,717.6650000000002,855.6700000000001,648.25
14,-0.486,477.58500000000004,977.1200000000001,463.31500000000005,568.6,717.6650000000002,855.6700000000001,648.25
15,-0.485,477.58500000000004,977.1200000000001,463.31500000000005,568.6,717.6650000000002,855.6700000000001,648.25
16,-0.484,477.58500000000004,977.1200000000001,463.31500000000005,568.6,717.6650000000002,855.6700000000001,648.25
17,-0.483,477.58500000000004,977.1200000000001,463.31500000000005,572.4100000000001,717.6650000000002,856.865,648.25
18,-0.482,477.58500000000004,977.1200000000001,463.34499999999997,572.4100000000001,717.6650000000002,856.865,648.25
19,-0.481,477.58500000000004,977.1200000000001,463.34499999999997,572.86,717.6650000000002,856.865,648.25
20,-0.48,477.58500000000004,977.1200000000001,463.34499999999997,572.86,717.6650000000002,896.865,648.25
21,-0.479,477.58500000000004,977.1200000000001,463.34499999999997,572.86,717.6650000000002,896.865,648.25
22,-0.478,477.58500000000004,977.1200000000001,463.34499999999997,572.86,717.6650000000002,896.865,648.25
23,-0.477,477.58500000000004,977.1200000000001,463.34499999999997,572.86,718.3,896.865,648.25
24,-0.476,477.58500000000004,977.1200000000001,463.34499999999997,572.86,718.3,896.865,648.25
25,-0.475,477.58500000000004,977.1200000000001,463.34499999999997,572.86,718.3,896.865,648.25
26,-0.474,477.58500000000004,977.1200000000001,463.675,572.86,718.3,896.865,648.25
27,-0.473,477.58500000000004,977.1200000000001,463.675,572.86,718.3,896.865,648.25
28,-0.472,477.58500000000004,977.1200000000001,463.675,572.86,718.3,896.865,648.25
29,-0.471,477.58500000000004,977.1200000000001,463.675,572.86,718.3,896.865,648.25
30,-0.47,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,896.865,648.25
31,-0.469,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,896.865,648.25
32,-0.468,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,896.865,648.25
33,-0.467,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,899.5300000000001,648.25
34,-0.466,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,899.5300000000001,648.25
35,-0.465,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,899.5300000000001,648.25
36,-0.464,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,899.5300000000001,648.25
37,-0.463,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,899.5300000000001,648.25
38,-0.462,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,899.5300000000001,648.25
39,-0.461,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,899.5300000000001,648.25
40,-0.46,477.58500000000004,977.1200000000001,463.675,573.4100000000001,718.3,899.5300000000001,648.25
41,-0.459,477.58500000000004,977.1200000000001,463.675,574.265,718.3,899.5300000000001,648.25
42,-0.458,477.58500000000004,977.1200000000001,463.675,574.265,718.3,900.9350000000001,648.25
43,-0.457,477.58500000000004,977.1200000000001,463.675,589.225,718.3,900.9350000000001,648.25
44,-0.456,477.58500000000004,977.1200000000001,463.675,589.225,718.8650000000001,901.71,648.25
45,-0.455,477.58500000000004,977.1200000000001,463.675,589.225,718.8650000000001,901.71,648.25
46,-0.454,477.58500000000004,977.1200000000001,463.675,589.225,718.8650000000001,901.71,648.25
47,-0.453,477.58500000000004,977.1200000000001,463.675,589.225,718.8650000000001,901.71,648.25
48,-0.452,477.58500000000004,977.1200000000001,463.675,589.225,718.8650000000001,901.71,648.25
49,-0.451,477.58500000000004,977.1200000000001,463.675,589.225,718.8650000000001,901.71,648.25
50,-0.45,477.58500000000004,977.1200000000001,464.025,589.225,718.8650000000001,901.71,648.25
51,-0.449,477.58500000000004,977.1200000000001,464.025,589.225,718.8650000000001,901.71,648.25
52,-0.448,477.58500000000004,977.1200000000001,464.025,589.225,718.8650000000001,901.71,648.25
53,-0.447,477.58500000000004,977.1200000000001,464.025,589.225,719.0650000000002,901.71,648.25
54,-0.446,477.58500000000004,977.1200000000001,464.025,589.225,719.0650000000002,901.71,648.25
55,-0.445,477.58500000000004,977.1200000000001,464.025,589.225,719.0650000000002,901.71,648.25
56,-0.444,477.58500000000004,977.1200000000001,464.025,589.225,719.0650000000002,901.71,648.25
57,-0.443,477.58500000000004,977.1200000000001,464.025,589.225,719.0650000000002,901.71,648.25
58,-0.442,477.58500000000004,977.1200000000001,464.025,589.225,719.0650000000002,901.71,648.25
