,eta(H=0.10),payoff(H=0.10),eta(H=0.20),payoff(H=0.20),eta(H=0.30),payoff(H=0.30),eta(H=0.40),payoff(H=0.40),eta(H=0.50),payoff(H=0.50),pure online,best price
0,0.0,470.39499999999987,0.0,470.39499999999987,0.0,470.39499999999987,0.0,470.39499999999987,0.0,470.39499999999987,351.30499999999995,494.39
1,0.00101010101010101,460.60994999999986,0.0010050251256281408,458.4360499999998,0.001003344481605351,442.73169999999993,0.0010025062656641604,432.3287,0.001002004008016032,416.7634499999998,351.30499999999995,494.39
2,0.00202020202020202,461.90189999999984,0.0020100502512562816,456.42609999999996,0.002006688963210702,443.07199999999983,0.0020050125313283208,432.88629999999995,0.002004008016032064,421.69619999999975,351.30499999999995,494.39
3,0.0030303030303030303,458.51044999999993,0.0030150753768844224,457.0915499999998,0.0030100334448160534,444.5599999999998,0.0030075187969924814,434.5594499999999,0.0030060120240480957,420.3717999999999,351.30499999999995,494.39
4,0.00404040404040404,460.9640499999999,0.004020100502512563,456.7330499999998,0.004013377926421404,442.2691499999998,0.0040100250626566416,434.3641499999999,0.004008016032064128,418.7555999999998,351.30499999999995,494.39
5,0.00505050505050505,460.6954999999998,0.0050251256281407045,459.6422999999998,0.005016722408026755,444.6584499999998,0.005012531328320802,434.96049999999985,0.00501002004008016,419.17584999999974,351.30499999999995,494.39
6,0.006060606060606061,458.4218499999999,0.006030150753768845,455.87424999999973,0.006020066889632107,444.8999999999999,0.006015037593984963,436.0740499999999,0.0060120240480961915,419.80029999999977,351.30499999999995,494.39
7,0.007070707070707071,460.95609999999976,0.007035175879396985,457.9824499999998,0.007023411371237458,443.8085499999999,0.007017543859649123,433.2284499999999,0.007014028056112224,419.1546999999999,351.30499999999995,494.39
8,0.00808080808080808,459.2667999999999,0.008040201005025126,458.43804999999986,0.008026755852842809,443.92025,0.008020050125313283,434.8281999999999,0.008016032064128256,418.64374999999984,351.30499999999995,494.39
9,0.00909090909090909,461.97374999999994,0.009045226130653268,457.2597999999999,0.00903010033444816,444.04019999999974,0.009022556390977444,437.1465,0.009018036072144287,419.80714999999975,351.30499999999995,494.39
10,0.0101010101010101,461.1802499999999,0.010050251256281409,457.45134999999993,0.01003344481605351,443.8688999999998,0.010025062656641603,435.94384999999994,0.01002004008016032,419.28724999999986,351.30499999999995,494.39
11,0.011111111111111112,462.4545999999999,0.011055276381909548,455.78639999999984,0.011036789297658861,445.58274999999986,0.011027568922305764,434.0284499999999,0.011022044088176352,421.94439999999975,351.30499999999995,494.39
12,0.012121212121212121,460.53274999999985,0.01206030150753769,456.92599999999976,0.012040133779264214,445.06764999999984,0.012030075187969926,433.4380499999999,0.012024048096192383,420.60549999999984,351.30499999999995,494.39
13,0.013131313131313131,458.9327499999998,0.013065326633165831,457.26774999999986,0.013043478260869565,442.4507999999998,0.013032581453634085,434.52659999999986,0.013026052104208416,420.9655999999998,351.30499999999995,494.39
14,0.014141414141414142,459.91220000000004,0.01407035175879397,458.54384999999974,0.014046822742474915,444.26489999999984,0.014035087719298246,433.7089499999999,0.014028056112224447,418.2292999999997,351.30499999999995,494.39
15,0.015151515151515152,460.36939999999987,0.015075376884422112,457.49879999999985,0.015050167224080266,443.9142499999999,0.015037593984962405,434.7538999999999,0.01503006012024048,418.7575999999998,351.30499999999995,494.39
16,0.01616161616161616,461.10744999999986,0.016080402010050253,457.10624999999993,0.016053511705685617,444.5891499999998,0.016040100250626566,432.8286999999999,0.01603206412825651,421.4107999999998,351.30499999999995,494.39
17,0.01717171717171717,461.56179999999995,0.017085427135678392,457.68504999999993,0.01705685618729097,445.24264999999986,0.017042606516290727,432.54389999999995,0.017034068136272545,418.1317499999999,351.30499999999995,494.39
18,0.01818181818181818,460.3020999999999,0.018090452261306535,458.58985,0.01806020066889632,441.1129499999999,0.01804511278195489,432.37474999999995,0.018036072144288574,420.7194499999999,351.30499999999995,494.39
19,0.01919191919191919,458.4356499999999,0.019095477386934675,457.98474999999996,0.01906354515050167,446.6836999999999,0.019047619047619046,433.93475,0.019038076152304607,421.9700499999999,351.30499999999995,494.39
20,0.0202020202020202,460.73589999999996,0.020100502512562818,458.84789999999987,0.02006688963210702,444.20964999999995,0.020050125313283207,432.6306999999999,0.02004008016032064,419.1025999999998,351.30499999999995,494.39
21,0.021212121212121213,460.46454999999986,0.021105527638190957,457.6146999999998,0.021070234113712373,443.98104999999987,0.021052631578947368,432.8682999999999,0.02104208416833667,418.97249999999985,351.30499999999995,494.39
22,0.022222222222222223,460.6477,0.022110552763819097,456.66515,0.022073578595317722,446.1959999999998,0.02205513784461153,433.45814999999993,0.022044088176352703,423.3134499999998,351.30499999999995,494.39
23,0.023232323232323233,461.5650999999999,0.02311557788944724,457.46049999999985,0.023076923076923075,443.69694999999984,0.02305764411027569,433.6710499999998,0.023046092184368736,420.33029999999974,351.30499999999995,494.39
24,0.024242424242424242,459.8194,0.02412060301507538,456.2247999999998,0.024080267558528427,446.1655499999997,0.02406015037593985,433.70615,0.024048096192384766,420.8305499999997,351.30499999999995,494.39
25,0.025252525252525252,458.4111999999999,0.02512562814070352,455.71044999999987,0.025083612040133776,442.81059999999997,0.02506265664160401,435.8300499999999,0.0250501002004008,419.23584999999974,351.30499999999995,494.39
26,0.026262626262626262,458.5436499999998,0.026130653266331662,458.63899999999984,0.02608695652173913,443.47299999999996,0.02606516290726817,436.64725,0.026052104208416832,421.63544999999976,351.30499999999995,494.39
