,eta,count(r=0.96),count(r=0.98),count(r=1.00),count(r=1.02),count(r=1.04)
123,-0.030140280561122248,20.0,8.0,8.0,8.0,8.0
124,-0.030060120240480964,20.0,8.0,8.0,8.0,8.0
125,-0.029979959919839684,20.0,8.0,8.0,8.0,8.0
126,-0.0298997995991984,20.0,8.0,8.0,8.0,8.0
127,-0.029819639278557117,20.0,8.0,8.0,8.0,8.0
128,-0.029739478957915833,20.0,8.0,8.0,8.0,8.0
129,-0.029659318637274553,20.0,8.0,8.0,8.0,8.0
130,-0.02957915831663327,20.0,8.0,8.0,8.0,8.0
131,-0.029498997995991986,20.0,8.0,8.0,8.0,8.0
132,-0.029418837675350706,20.0,8.0,8.0,8.0,8.0
133,-0.029338677354709422,20.0,8.0,8.0,8.0,8.0
134,-0.02925851703406814,20.0,8.0,8.0,8.0,8.0
135,-0.02917835671342686,20.0,8.0,8.0,8.0,8.0
136,-0.029098196392785575,20.0,8.0,8.0,8.0,8.0
137,-0.02901803607214429,20.0,8.0,8.0,8.0,8.0
138,-0.028937875751503007,20.0,8.0,8.0,8.0,8.0
139,-0.028857715430861727,20.0,8.0,8.0,8.0,8.0
140,-0.028777555110220444,20.0,8.0,8.0,8.0,8.0
141,-0.02869739478957916,20.0,8.0,8.0,8.0,8.0
142,-0.02861723446893788,20.0,8.0,8.0,8.0,8.0
143,-0.028537074148296596,20.0,8.0,8.0,8.0,8.0
144,-0.028456913827655313,20.0,8.0,8.0,8.0,8.0
145,-0.028376753507014033,20.0,8.0,8.0,8.0,8.0
146,-0.02829659318637275,20.0,8.0,8.0,8.0,8.0
147,-0.028216432865731465,20.0,8.0,8.0,8.0,8.0
148,-0.02813627254509018,20.0,8.0,8.0,8.0,8.0
149,-0.0280561122244489,20.0,8.0,8.0,8.0,8.0
150,-0.027975951903807618,20.0,8.0,8.0,8.0,8.0
151,-0.027895791583166334,20.0,8.0,8.0,8.0,8.0
152,-0.027815631262525054,20.0,8.0,8.0,8.0,8.0
153,-0.02773547094188377,20.0,8.0,8.0,8.0,8.0
154,-0.027655310621242487,20.0,8.0,8.0,8.0,8.0
155,-0.027575150300601207,20.0,8.0,8.0,8.0,8.0
156,-0.027494989979959923,20.0,8.0,8.0,8.0,8.0
157,-0.02741482965931864,20.0,8.0,8.0,8.0,8.0
158,-0.027334669338677356,20.0,8.0,8.0,8.0,8.0
159,-0.027254509018036076,20.0,8.0,8.0,8.0,8.0
160,-0.027174348697394792,20.0,8.0,8.0,8.0,8.0
161,-0.02709418837675351,20.0,8.0,8.0,8.0,8.0
162,-0.02701402805611223,20.0,8.0,8.0,8.0,8.0
163,-0.026933867735470945,20.0,8.0,8.0,8.0,8.0
164,-0.02685370741482966,20.0,8.0,8.0,8.0,8.0
165,-0.02677354709418838,20.0,8.0,8.0,8.0,8.0
166,-0.026693386773547097,20.0,8.0,8.0,8.0,8.0
167,-0.026613226452905814,20.0,8.0,8.0,8.0,8.0
168,-0.02653306613226453,20.0,8.0,8.0,8.0,8.0
169,-0.02645290581162325,20.0,8.0,8.0,8.0,8.0
170,-0.026372745490981966,20.0,8.0,8.0,8.0,8.0
171,-0.026292585170340683,20.0,8.0,8.0,8.0,8.0
172,-0.026212424849699403,20.0,8.0,8.0,8.0,8.0
173,-0.02613226452905812,20.0,8.0,8.0,8.0,8.0
174,-0.026052104208416835,20.0,8.0,8.0,8.0,8.0
175,-0.025971943887775555,20.0,8.0,8.0,8.0,8.0
176,-0.02589178356713427,20.0,8.0,8.0,8.0,8.0
177,-0.025811623246492988,20.0,8.0,8.0,8.0,8.0
178,-0.025731462925851704,20.0,8.0,8.0,8.0,8.0
179,-0.025651302605210424,20.0,8.0,8.0,8.0,8.0
180,-0.02557114228456914,20.0,8.0,8.0,8.0,8.0
181,-0.025490981963927857,20.0,8.0,8.0,8.0,8.0
182,-0.025410821643286577,20.0,8.0,8.0,8.0,8.0
183,-0.025330661322645293,20.0,8.0,8.0,8.0,8.0
184,-0.02525050100200401,20.0,8.0,8.0,8.0,8.0
185,-0.02517034068136273,20.0,8.0,8.0,8.0,8.0
186,-0.025090180360721446,20.0,8.0,8.0,8.0,8.0
187,-0.025010020040080162,20.0,8.0,8.0,8.0,8.0
188,-0.02492985971943888,20.0,8.0,8.0,8.0,8.0
189,-0.0248496993987976,20.0,8.0,8.0,8.0,8.0
190,-0.024769539078156315,20.0,8.0,8.0,8.0,8.0
191,-0.02468937875751503,20.0,8.0,8.0,8.0,8.0
192,-0.02460921843687375,20.0,8.0,8.0,8.0,8.0
193,-0.024529058116232468,20.0,8.0,8.0,8.0,8.0
194,-0.024448897795591184,20.0,8.0,8.0,8.0,8.0
195,-0.024368737474949904,20.0,8.0,8.0,8.0,8.0
196,-0.02428857715430862,20.0,8.0,8.0,8.0,8.0
197,-0.024208416833667337,20.0,8.0,8.0,8.0,8.0
198,-0.024128256513026053,20.0,8.0,8.0,8.0,8.0
199,-0.024048096192384773,20.0,8.0,8.0,8.0,8.0
200,-0.02396793587174349,20.0,8.0,8.0,8.0,8.0
201,-0.023887775551102206,20.0,8.0,8.0,8.0,8.0
202,-0.023807615230460925,20.0,8.0,8.0,8.0,8.0
203,-0.023727454909819642,20.0,8.0,8.0,8.0,8.0
204,-0.023647294589178358,20.0,8.0,8.0,8.0,8.0
205,-0.023567134268537078,20.0,8.0,8.0,8.0,8.0
206,-0.023486973947895794,20.0,8.0,8.0,8.0,8.0
207,-0.02340681362725451,20.0,8.0,8.0,8.0,8.0
208,-0.023326653306613227,20.0,8.0,8.0,8.0,8.0
209,-0.023246492985971947,20.0,8.0,8.0,8.0,8.0
210,-0.023166332665330663,20.0,8.0,8.0,8.0,8.0
211,-0.02308617234468938,20.0,8.0,8.0,8.0,8.0
212,-0.0230060120240481,20.0,8.0,8.0,8.0,8.0
213,-0.022925851703406816,20.0,8.0,8.0,8.0,8.0
214,-0.022845691382765532,20.0,8.0,8.0,8.0,8.0
215,-0.022765531062124252,20.0,8.0,8.0,8.0,8.0
216,-0.02268537074148297,20.0,8.0,8.0,8.0,8.0
217,-0.022605210420841685,20.0,8.0,8.0,8.0,8.0
218,-0.0225250501002004,20.0,8.0,8.0,8.0,8.0
219,-0.02244488977955912,20.0,8.0,8.0,8.0,8.0
220,-0.022364729458917838,20.0,8.0,8.0,8.0,8.0
221,-0.022284569138276554,20.0,8.0,8.0,8.0,8.0
222,-0.022204408817635274,20.0,8.0,8.0,8.0,8.0
223,-0.02212424849699399,20.0,8.0,8.0,8.0,8.0
224,-0.022044088176352707,20.0,8.0,8.0,8.0,8.0
225,-0.021963927855711426,20.0,8.0,8.0,8.0,8.0
226,-0.021883767535070143,20.0,8.0,8.0,8.0,8.0
227,-0.02180360721442886,20.0,8.0,8.0,8.0,8.0
228,-0.021723446893787576,20.0,8.0,8.0,8.0,8.0
229,-0.021643286573146295,20.0,8.0,8.0,8.0,8.0
230,-0.021563126252505012,20.0,8.0,8.0,8.0,8.0
231,-0.021482965931863728,20.0,8.0,8.0,8.0,8.0
232,-0.021402805611222448,20.0,8.0,8.0,8.0,8.0
233,-0.021322645290581164,20.0,8.0,8.0,8.0,8.0
234,-0.02124248496993988,20.0,8.0,8.0,8.0,8.0
235,-0.0211623246492986,20.0,8.0,8.0,8.0,8.0
236,-0.021082164328657317,20.0,8.0,8.0,8.0,8.0
237,-0.021002004008016033,20.0,8.0,8.0,8.0,8.0
238,-0.02092184368737475,20.0,8.0,8.0,8.0,8.0
239,-0.02084168336673347,20.0,8.0,8.0,8.0,8.0
240,-0.020761523046092186,20.0,8.0,8.0,8.0,8.0
241,-0.020681362725450902,20.0,8.0,8.0,8.0,8.0
242,-0.020601202404809622,20.0,8.0,8.0,8.0,8.0
243,-0.02052104208416834,20.0,8.0,8.0,8.0,8.0
244,-0.020440881763527055,20.0,8.0,8.0,8.0,8.0
245,-0.020360721442885775,20.0,8.0,8.0,8.0,8.0
246,-0.02028056112224449,20.0,8.0,8.0,8.0,8.0
247,-0.020200400801603208,20.0,8.0,8.0,8.0,8.0
248,-0.020120240480961928,20.0,8.0,8.0,8.0,8.0
249,-0.020040080160320644,20.0,20.0,8.0,8.0,8.0
250,-0.01995991983967936,20.0,20.0,8.0,8.0,8.0
251,-0.019879759519038077,20.0,20.0,8.0,8.0,8.0
252,-0.019799599198396797,20.0,20.0,8.0,8.0,8.0
253,-0.019719438877755513,20.0,20.0,8.0,8.0,8.0
254,-0.01963927855711423,20.0,20.0,8.0,8.0,8.0
255,-0.01955911823647295,20.0,20.0,8.0,8.0,8.0
256,-0.019478957915831666,20.0,20.0,8.0,8.0,8.0
257,-0.019398797595190382,20.0,20.0,8.0,8.0,8.0
258,-0.019318637274549102,20.0,20.0,8.0,8.0,8.0
259,-0.019238476953907818,20.0,20.0,8.0,8.0,8.0
260,-0.019158316633266535,20.0,20.0,8.0,8.0,8.0
261,-0.01907815631262525,20.0,20.0,8.0,8.0,8.0
262,-0.01899799599198397,20.0,20.0,8.0,8.0,8.0
263,-0.018917835671342687,20.0,20.0,8.0,8.0,8.0
264,-0.018837675350701404,20.0,20.0,8.0,8.0,8.0
265,-0.018757515030060123,20.0,20.0,8.0,8.0,8.0
266,-0.01867735470941884,20.0,20.0,8.0,8.0,8.0
267,-0.018597194388777556,20.0,20.0,8.0,8.0,8.0
268,-0.018517034068136276,20.0,20.0,8.0,8.0,8.0
269,-0.018436873747494992,20.0,20.0,8.0,8.0,8.0
270,-0.01835671342685371,20.0,20.0,8.0,8.0,8.0
271,-0.018276553106212425,20.0,20.0,8.0,8.0,8.0
272,-0.018196392785571145,20.0,20.0,8.0,8.0,8.0
273,-0.01811623246492986,20.0,20.0,8.0,8.0,8.0
274,-0.018036072144288578,20.0,20.0,8.0,8.0,8.0
275,-0.017955911823647298,20.0,20.0,8.0,8.0,8.0
276,-0.017875751503006014,20.0,20.0,8.0,8.0,8.0
277,-0.01779559118236473,20.0,20.0,8.0,8.0,8.0
278,-0.01771543086172345,20.0,20.0,8.0,8.0,8.0
279,-0.017635270541082167,20.0,20.0,8.0,8.0,8.0
280,-0.017555110220440883,20.0,20.0,8.0,8.0,8.0
281,-0.0174749498997996,20.0,20.0,8.0,8.0,8.0
282,-0.01739478957915832,20.0,20.0,8.0,8.0,8.0
283,-0.017314629258517036,20.0,20.0,8.0,8.0,8.0
284,-0.017234468937875752,20.0,20.0,8.0,8.0,8.0
285,-0.017154308617234472,20.0,20.0,8.0,8.0,8.0
286,-0.01707414829659319,20.0,20.0,8.0,8.0,8.0
287,-0.016993987975951905,20.0,20.0,8.0,8.0,8.0
288,-0.016913827655310625,20.0,20.0,8.0,8.0,8.0
289,-0.01683366733466934,20.0,20.0,8.0,8.0,8.0
290,-0.016753507014028057,20.0,20.0,8.0,8.0,8.0
291,-0.016673346693386774,20.0,20.0,8.0,8.0,8.0
292,-0.016593186372745494,20.0,20.0,8.0,8.0,8.0
293,-0.01651302605210421,20.0,20.0,8.0,8.0,8.0
294,-0.016432865731462926,20.0,20.0,8.0,8.0,8.0
295,-0.016352705410821646,20.0,20.0,8.0,8.0,8.0
296,-0.016272545090180363,20.0,20.0,8.0,8.0,8.0
297,-0.01619238476953908,20.0,20.0,8.0,8.0,8.0
298,-0.0161122244488978,20.0,20.0,8.0,8.0,8.0
299,-0.016032064128256515,20.0,20.0,8.0,8.0,8.0
300,-0.01595190380761523,20.0,20.0,8.0,8.0,8.0
301,-0.015871743486973948,20.0,20.0,8.0,8.0,8.0
302,-0.015791583166332668,20.0,20.0,8.0,8.0,8.0
303,-0.015711422845691384,20.0,20.0,8.0,8.0,8.0
304,-0.0156312625250501,20.0,20.0,8.0,8.0,8.0
305,-0.015551102204408819,20.0,20.0,8.0,8.0,8.0
306,-0.015470941883767537,20.0,20.0,8.0,8.0,8.0
307,-0.015390781563126253,20.0,20.0,8.0,8.0,8.0
308,-0.015310621242484971,20.0,20.0,8.0,8.0,8.0
309,-0.01523046092184369,20.0,20.0,8.0,8.0,8.0
310,-0.015150300601202406,20.0,20.0,8.0,8.0,8.0
311,-0.015070140280561124,20.0,20.0,8.0,8.0,8.0
312,-0.014989979959919842,20.0,20.0,8.0,8.0,8.0
313,-0.014909819639278558,20.0,20.0,8.0,8.0,8.0
314,-0.014829659318637277,20.0,20.0,8.0,8.0,8.0
315,-0.014749498997995993,20.0,20.0,8.0,8.0,8.0
316,-0.014669338677354711,20.0,20.0,8.0,8.0,8.0
317,-0.01458917835671343,20.0,20.0,8.0,8.0,8.0
318,-0.014509018036072146,20.0,20.0,8.0,8.0,8.0
319,-0.014428857715430864,20.0,20.0,8.0,8.0,8.0
320,-0.01434869739478958,20.0,20.0,8.0,8.0,8.0
321,-0.014268537074148298,20.0,20.0,8.0,8.0,8.0
322,-0.014188376753507016,20.0,20.0,8.0,8.0,8.0
323,-0.014108216432865733,20.0,20.0,8.0,8.0,8.0
324,-0.01402805611222445,20.0,20.0,8.0,8.0,8.0
325,-0.013947895791583167,20.0,20.0,8.0,8.0,8.0
326,-0.013867735470941885,20.0,20.0,8.0,8.0,8.0
327,-0.013787575150300603,20.0,20.0,8.0,8.0,8.0
328,-0.01370741482965932,20.0,20.0,8.0,8.0,8.0
329,-0.013627254509018038,20.0,20.0,8.0,8.0,8.0
330,-0.013547094188376754,20.0,20.0,8.0,8.0,8.0
331,-0.013466933867735472,20.0,20.0,8.0,8.0,8.0
332,-0.01338677354709419,20.0,20.0,8.0,8.0,8.0
333,-0.013306613226452907,20.0,20.0,8.0,8.0,8.0
334,-0.013226452905811625,20.0,20.0,8.0,8.0,8.0
335,-0.013146292585170341,20.0,20.0,8.0,8.0,8.0
336,-0.01306613226452906,20.0,20.0,8.0,8.0,8.0
337,-0.012985971943887778,20.0,20.0,8.0,8.0,8.0
338,-0.012905811623246494,20.0,20.0,8.0,8.0,8.0
339,-0.012825651302605212,20.0,20.0,8.0,8.0,8.0
340,-0.012745490981963929,20.0,20.0,8.0,8.0,8.0
341,-0.012665330661322647,20.0,20.0,8.0,8.0,8.0
342,-0.012585170340681365,20.0,20.0,8.0,8.0,8.0
343,-0.012505010020040081,20.0,20.0,8.0,8.0,8.0
344,-0.0124248496993988,20.0,20.0,8.0,8.0,8.0
345,-0.012344689378757516,20.0,20.0,8.0,8.0,8.0
346,-0.012264529058116234,20.0,20.0,8.0,8.0,8.0
347,-0.012184368737474952,20.0,20.0,8.0,8.0,8.0
348,-0.012104208416833668,20.0,20.0,8.0,8.0,8.0
349,-0.012024048096192386,20.0,20.0,8.0,8.0,8.0
350,-0.011943887775551103,20.0,20.0,8.0,8.0,8.0
351,-0.011863727454909821,20.0,20.0,8.0,8.0,8.0
352,-0.011783567134268539,20.0,20.0,8.0,8.0,8.0
353,-0.011703406813627255,20.0,20.0,8.0,8.0,8.0
354,-0.011623246492985973,20.0,20.0,8.0,8.0,8.0
355,-0.01154308617234469,20.0,20.0,8.0,8.0,8.0
356,-0.011462925851703408,20.0,20.0,8.0,8.0,8.0
357,-0.011382765531062126,20.0,20.0,8.0,8.0,8.0
358,-0.011302605210420842,20.0,20.0,8.0,8.0,8.0
359,-0.01122244488977956,20.0,20.0,8.0,8.0,8.0
360,-0.011142284569138277,20.0,20.0,8.0,8.0,8.0
361,-0.011062124248496995,20.0,20.0,8.0,8.0,8.0
362,-0.010981963927855713,20.0,20.0,8.0,8.0,8.0
363,-0.01090180360721443,20.0,20.0,8.0,8.0,8.0
364,-0.010821643286573148,20.0,20.0,8.0,8.0,8.0
365,-0.010741482965931864,20.0,20.0,8.0,8.0,8.0
366,-0.010661322645290582,20.0,20.0,8.0,8.0,8.0
367,-0.0105811623246493,20.0,20.0,8.0,8.0,8.0
368,-0.010501002004008017,20.0,20.0,8.0,8.0,8.0
369,-0.010420841683366735,20.0,20.0,8.0,8.0,8.0
370,-0.010340681362725451,20.0,20.0,8.0,8.0,8.0
371,-0.01026052104208417,20.0,20.0,8.0,8.0,8.0
372,-0.010180360721442887,20.0,20.0,8.0,8.0,8.0
373,-0.010100200400801604,20.0,20.0,8.0,8.0,8.0
374,-0.010020040080160322,20.0,20.0,8.0,8.0,8.0
375,-0.009939879759519038,20.0,20.0,8.0,8.0,8.0
376,-0.009859719438877756,20.0,20.0,8.0,8.0,8.0
377,-0.009779559118236475,20.0,20.0,8.0,8.0,8.0
378,-0.009699398797595191,20.0,20.0,8.0,8.0,8.0
379,-0.009619238476953909,20.0,20.0,8.0,8.0,8.0
380,-0.009539078156312625,20.0,20.0,8.0,8.0,8.0
381,-0.009458917835671344,20.0,20.0,8.0,8.0,8.0
382,-0.009378757515030062,20.0,20.0,8.0,8.0,8.0
383,-0.009298597194388778,20.0,20.0,8.0,8.0,8.0
384,-0.009218436873747496,20.0,20.0,8.0,8.0,8.0
385,-0.009138276553106213,20.0,20.0,8.0,8.0,8.0
386,-0.00905811623246493,20.0,20.0,8.0,8.0,8.0
387,-0.008977955911823649,20.0,20.0,8.0,8.0,8.0
388,-0.008897795591182365,20.0,20.0,8.0,8.0,8.0
389,-0.008817635270541083,20.0,20.0,8.0,8.0,8.0
390,-0.0087374749498998,20.0,20.0,8.0,8.0,8.0
391,-0.008657314629258518,20.0,20.0,8.0,8.0,8.0
392,-0.008577154308617236,20.0,20.0,8.0,8.0,8.0
393,-0.008496993987975952,20.0,20.0,8.0,8.0,8.0
394,-0.00841683366733467,20.0,20.0,8.0,8.0,8.0
395,-0.008336673346693387,20.0,20.0,8.0,8.0,8.0
396,-0.008256513026052105,20.0,20.0,8.0,8.0,8.0
397,-0.008176352705410823,20.0,20.0,8.0,8.0,8.0
398,-0.00809619238476954,20.0,20.0,8.0,8.0,8.0
399,-0.008016032064128258,20.0,20.0,8.0,8.0,8.0
400,-0.007935871743486974,20.0,20.0,8.0,8.0,8.0
401,-0.007855711422845692,20.0,20.0,8.0,8.0,8.0
402,-0.007775551102204409,20.0,20.0,8.0,8.0,8.0
403,-0.007695390781563127,20.0,20.0,8.0,8.0,8.0
404,-0.007615230460921845,20.0,20.0,8.0,8.0,8.0
405,-0.007535070140280562,20.0,20.0,8.0,8.0,8.0
406,-0.007454909819639279,20.0,20.0,8.0,8.0,8.0
407,-0.0073747494989979965,20.0,20.0,8.0,8.0,8.0
408,-0.007294589178356715,20.0,20.0,8.0,8.0,8.0
409,-0.007214428857715432,20.0,20.0,8.0,8.0,8.0
410,-0.007134268537074149,20.0,20.0,8.0,8.0,8.0
411,-0.007054108216432866,20.0,20.0,8.0,8.0,8.0
412,-0.006973947895791584,20.0,20.0,8.0,8.0,8.0
413,-0.006893787575150302,20.0,20.0,8.0,8.0,8.0
414,-0.006813627254509019,20.0,20.0,8.0,8.0,8.0
415,-0.006733466933867736,20.0,20.0,8.0,8.0,8.0
416,-0.0066533066132264534,20.0,20.0,8.0,8.0,8.0
417,-0.006573146292585171,20.0,20.0,8.0,8.0,8.0
418,-0.006492985971943889,20.0,20.0,8.0,8.0,8.0
419,-0.006412825651302606,20.0,20.0,8.0,8.0,8.0
420,-0.006332665330661323,20.0,20.0,8.0,8.0,8.0
421,-0.006252505010020041,20.0,20.0,8.0,8.0,8.0
422,-0.006172344689378758,20.0,20.0,8.0,8.0,8.0
423,-0.006092184368737476,20.0,20.0,8.0,8.0,8.0
424,-0.006012024048096193,20.0,20.0,8.0,8.0,8.0
425,-0.0059318637274549104,20.0,20.0,8.0,8.0,8.0
426,-0.005851703406813628,20.0,20.0,8.0,8.0,8.0
427,-0.005771543086172345,20.0,20.0,8.0,8.0,8.0
428,-0.005691382765531063,20.0,20.0,8.0,8.0,8.0
429,-0.00561122244488978,20.0,20.0,8.0,8.0,8.0
430,-0.0055310621242484976,20.0,20.0,8.0,8.0,8.0
431,-0.005450901803607215,20.0,20.0,8.0,8.0,8.0
432,-0.005370741482965932,20.0,20.0,8.0,8.0,8.0
