,eta,pure online,best price,payoff(r=0.96),payoff(r=0.98),payoff(r=1.00),payoff(r=1.02),payoff(r=1.04)
0,-0.04,1.3163799999999999,1.3642830000000004,1.3642830000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
1,-0.03991983967935872,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
2,-0.03983967935871744,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
3,-0.03975951903807615,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
4,-0.03967935871743487,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
5,-0.03959919839679359,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
6,-0.039519038076152306,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
7,-0.039438877755511026,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
8,-0.039358717434869746,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
9,-0.03927855711422846,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
10,-0.03919839679358718,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
11,-0.0391182364729459,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
12,-0.03903807615230461,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
13,-0.03895791583166333,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
14,-0.03887775551102205,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
15,-0.038797595190380764,1.3163799999999999,1.3642830000000004,1.3642735000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
16,-0.038717434869739484,1.3163799999999999,1.3642830000000004,1.3641870000000003,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
17,-0.038637274549098204,1.3163799999999999,1.3642830000000004,1.3641870000000003,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
18,-0.03855711422845692,1.3163799999999999,1.3642830000000004,1.3641870000000003,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
19,-0.038476953907815636,1.3163799999999999,1.3642830000000004,1.3641870000000003,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
20,-0.03839679358717435,1.3163799999999999,1.3642830000000004,1.3640680000000003,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
21,-0.03831663326653307,1.3163799999999999,1.3642830000000004,1.3640680000000003,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
22,-0.03823647294589179,1.3163799999999999,1.3642830000000004,1.3640680000000003,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
23,-0.0381563126252505,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
24,-0.03807615230460922,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
25,-0.03799599198396794,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
26,-0.037915831663326655,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
27,-0.037835671342685374,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
28,-0.037755511022044094,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
29,-0.03767535070140281,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
30,-0.03759519038076153,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
31,-0.03751503006012025,1.3163799999999999,1.3642830000000004,1.3637970000000004,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
32,-0.03743486973947896,1.3163799999999999,1.3642830000000004,1.36343,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
33,-0.03735470941883768,1.3163799999999999,1.3642830000000004,1.3633505,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
34,-0.0372745490981964,1.3163799999999999,1.3642830000000004,1.3633505,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
35,-0.03719438877755511,1.3163799999999999,1.3642830000000004,1.3633505,1.3057170000000002,1.3057170000000002,1.3057170000000002,1.3057170000000002
